Date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Rainfall for year (in),Maximum rain per minute,Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph),Maximum gust speed (mph),Maximum heat index (°F),Date1,Month,diff_pressure
2019-03-11,29.8,64.0,18.3,30.1,2.2,3.6,283.0,0.38,0.51,0.0,45.2,15.2,83.0,36.0,30.274,29.853,16.1,21.9,45.2,2019-03-11,03,0.4209999999999994
2019-03-12,38.5,52.0,20.8,29.6,3.6,5.3,282.0,0.38,0.51,0.0,54.4,22.9,79.0,26.0,29.915,29.274,18.4,24.2,54.4,2019-03-12,03,0.6409999999999982
2019-03-13,24.1,83.0,19.7,29.4,6.8,10.6,282.0,0.39,0.52,0.0,35.6,19.5,94.0,66.0,29.827,28.875,24.2,34.5,35.6,2019-03-13,03,0.9520000000000017
2019-03-14,22.5,48.0,4.9,30.1,4.6,7.0,281.0,0.63,0.76,0.0,34.3,10.7,69.0,27.0,30.376,29.784,24.2,38.0,34.3,2019-03-14,03,0.5920000000000023
2019-03-15,24.1,48.0,4.9,30.3,3.8,5.8,280.0,0.69,0.82,0.0,39.9,6.9,77.0,20.0,30.469,30.174,15.0,19.6,39.9,2019-03-15,03,0.2950000000000017
2019-03-16,26.8,60.0,13.6,30.3,1.8,3.2,283.0,0.69,0.82,0.0,41.3,10.9,81.0,26.0,30.464,30.238,11.5,13.8,41.3,2019-03-16,03,0.2259999999999991
2019-03-17,30.8,56.0,15.0,30.2,3.1,5.2,283.0,0.69,0.82,0.0,44.6,13.1,85.0,23.0,30.321,30.184,12.7,17.3,44.6,2019-03-17,03,0.13700000000000045
2019-03-18,30.6,62.0,18.1,30.2,2.9,4.4,283.0,0.69,0.82,0.0,47.9,16.9,81.0,26.0,30.282,29.958,17.3,21.9,47.9,2019-03-18,03,0.3240000000000016
2019-03-19,30.3,48.0,9.4,30.2,3.3,5.2,283.0,0.69,0.82,0.0,43.6,20.2,85.0,14.0,30.285,29.99,16.1,24.2,43.6,2019-03-19,03,0.2950000000000017
2019-03-20,31.4,41.0,8.6,30.3,1.6,2.9,283.0,0.69,0.82,0.0,51.4,11.1,69.0,13.0,30.46,30.188,10.4,17.3,51.4,2019-03-20,03,0.272000000000002
2019-03-21,33.9,53.0,16.1,30.1,1.5,2.8,283.0,0.69,0.82,0.0,49.8,18.1,78.0,21.0,30.272,29.882,8.1,12.7,49.8,2019-03-21,03,0.389999999999997
2019-03-22,34.1,68.0,24.0,29.8,2.9,4.6,283.0,0.69,0.82,0.0,46.8,26.7,91.0,40.0,29.945,29.676,17.3,24.2,46.8,2019-03-22,03,0.2690000000000019
2019-03-23,37.7,41.0,15.7,29.8,10.7,15.5,283.0,0.71,0.84,0.0,46.1,33.7,50.0,29.0,29.924,29.683,21.9,32.2,46.1,2019-03-23,03,0.24099999999999966
2019-03-24,37.2,56.0,21.1,29.9,4.3,6.4,282.0,0.78,0.91,0.0,47.9,29.0,92.0,27.0,30.079,29.842,15.0,31.1,47.9,2019-03-24,03,0.23700000000000188
2019-03-25,35.9,45.0,12.8,30.2,6.4,9.7,282.0,0.79,0.92,0.0,48.8,24.5,92.0,14.0,30.275,30.05,23.0,38.0,48.8,2019-03-25,03,0.22499999999999787
2019-03-26,42.8,31.0,9.4,30.0,5.7,8.1,282.0,0.79,0.92,0.0,59.3,22.7,68.0,11.0,30.23,29.768,19.6,26.5,59.3,2019-03-26,03,0.46199999999999974
2019-03-27,49.1,31.0,17.1,29.7,6.0,8.5,282.0,0.79,0.92,0.0,63.7,30.9,63.0,12.0,29.947,29.594,20.7,34.5,63.7,2019-03-27,03,0.352999999999998
2019-03-28,48.3,38.0,18.3,29.7,6.8,9.9,282.0,0.79,0.92,0.0,60.9,34.3,91.0,11.0,29.81,29.582,24.2,40.3,60.9,2019-03-28,03,0.22799999999999798
2019-03-29,35.5,69.0,23.7,29.8,5.0,7.9,283.0,0.79,0.92,0.0,48.2,25.4,93.0,21.0,30.036,29.617,20.7,32.2,48.2,2019-03-29,03,0.4190000000000005
2019-03-30,25.6,73.0,18.2,30.3,2.4,4.4,282.0,0.84,0.97,0.0,31.2,20.5,88.0,57.0,30.375,30.025,8.1,13.8,31.2,2019-03-30,03,0.3500000000000014
2019-03-31,29.9,58.0,16.4,30.2,1.9,3.5,283.0,0.84,0.97,0.0,43.1,14.9,78.0,33.0,30.419,30.058,9.2,17.3,43.1,2019-03-31,03,0.36100000000000065
2019-04-01,35.4,44.0,13.0,30.0,5.2,8.2,283.0,0.0,1.08,0.0,49.9,18.1,82.0,17.0,30.08,29.779,18.4,25.3,49.9,2019-04-01,04,0.3009999999999984
2019-04-02,34.2,83.0,29.4,29.9,2.5,3.8,282.0,0.08,1.16,0.0,39.6,28.8,90.0,69.0,29.96,29.785,10.4,12.7,39.6,2019-04-02,04,0.1750000000000007
2019-04-03,39.3,67.0,27.3,29.7,4.1,6.0,283.0,0.1,1.18,0.0,50.7,30.7,92.0,27.0,29.863,29.669,17.3,26.5,50.7,2019-04-03,04,0.19399999999999906
2019-04-04,43.6,46.0,23.4,29.8,6.3,9.0,283.0,0.1,1.18,0.0,53.9,30.9,87.0,30.0,29.969,29.743,16.1,26.5,53.9,2019-04-04,04,0.22600000000000264
2019-04-05,45.8,38.0,17.7,29.7,4.0,6.3,282.0,0.1,1.18,0.0,60.5,31.6,72.0,14.0,29.867,29.56,15.0,25.3,60.5,2019-04-05,04,0.30700000000000216
2019-04-06,44.1,42.0,21.3,29.7,6.1,9.1,282.0,0.1,1.18,0.0,58.1,31.2,64.0,24.0,29.756,29.6,24.2,35.7,58.1,2019-04-06,04,0.1559999999999988
2019-04-07,47.9,28.0,15.9,29.8,11.0,15.7,282.0,0.1,1.18,0.0,60.4,37.2,43.0,18.0,29.937,29.673,21.9,35.7,60.4,2019-04-07,04,0.2640000000000029
2019-04-08,52.2,29.0,20.3,29.8,7.9,11.8,282.0,0.1,1.18,0.0,64.7,43.2,43.0,16.0,29.903,29.721,18.4,33.4,64.7,2019-04-08,04,0.1819999999999986
2019-04-09,52.5,28.0,17.2,29.5,8.3,11.8,282.0,0.1,1.18,0.0,65.6,35.9,59.0,12.0,29.815,29.234,25.3,34.5,65.6,2019-04-09,04,0.5809999999999995
2019-04-10,31.9,78.0,24.9,29.4,5.2,8.3,282.0,0.23,1.31,0.0,49.6,19.2,93.0,33.0,29.745,29.105,18.4,34.5,49.6,2019-04-10,04,0.6400000000000006
2019-04-11,24.5,56.0,10.2,29.7,5.0,8.0,282.0,0.31,1.39,0.0,32.4,18.3,85.0,38.0,29.787,29.644,15.0,27.6,32.4,2019-04-11,04,0.14300000000000068
2019-04-12,24.3,69.0,15.4,29.8,3.0,5.0,283.0,0.35,1.43,0.0,33.4,12.6,82.0,45.0,29.993,29.693,11.5,18.4,33.4,2019-04-12,04,0.29999999999999716
2019-04-13,29.3,75.0,22.1,29.9,2.4,4.4,283.0,0.36,1.44,0.0,38.5,23.3,89.0,44.0,30.011,29.831,16.1,26.5,38.5,2019-04-13,04,0.17999999999999972
2019-04-14,42.0,38.0,17.9,29.6,12.6,18.7,282.0,0.36,1.44,0.0,50.8,32.8,47.0,28.0,29.834,29.406,29.9,42.6,50.8,2019-04-14,04,0.4280000000000008
2019-04-15,50.3,33.0,21.4,29.5,8.0,11.1,282.0,0.36,1.44,0.0,60.4,38.8,71.0,21.0,29.598,29.373,23.0,32.2,60.4,2019-04-15,04,0.22499999999999787
2019-04-16,44.9,55.0,27.8,29.6,3.4,5.4,282.0,0.36,1.44,0.0,59.5,31.2,86.0,20.0,29.673,29.429,13.8,19.6,59.5,2019-04-16,04,0.24399999999999977
2019-04-17,46.9,42.0,23.6,29.6,5.7,8.9,282.0,0.36,1.44,0.0,58.4,36.5,67.0,18.0,29.837,29.422,16.1,24.2,58.4,2019-04-17,04,0.41499999999999915
2019-04-18,46.0,35.0,18.3,29.9,5.8,9.6,282.0,0.36,1.44,0.0,57.6,32.9,62.0,19.0,29.999,29.779,16.1,31.1,57.6,2019-04-18,04,0.21999999999999886
2019-04-19,52.4,32.0,20.6,29.8,4.9,7.6,282.0,0.36,1.44,0.0,69.1,31.8,67.0,12.0,30.023,29.652,19.6,31.1,72.4,2019-04-19,04,0.37099999999999866
2019-04-20,53.1,30.0,19.5,29.6,5.9,8.7,282.0,0.36,1.44,0.0,69.4,33.7,64.0,10.0,29.766,29.371,23.0,34.5,71.7,2019-04-20,04,0.3949999999999996
2019-04-21,46.4,59.0,30.7,29.6,3.0,4.9,282.0,0.52,1.6,0.0,57.0,37.8,92.0,26.0,29.905,29.375,15.0,34.5,57.0,2019-04-21,04,0.5300000000000011
2019-04-22,36.9,89.0,33.9,30.1,3.3,5.2,281.0,0.52,1.6,0.0,40.2,35.0,93.0,76.0,30.144,29.834,9.2,19.6,40.2,2019-04-22,04,0.3099999999999987
2019-04-23,44.6,65.0,32.3,29.9,1.9,3.6,282.0,0.52,1.6,0.0,58.6,29.3,92.0,35.0,30.142,29.76,12.7,17.3,58.6,2019-04-23,04,0.3819999999999979
2019-04-24,46.9,56.0,29.0,29.8,2.6,4.3,282.0,0.53,1.61,0.0,63.9,29.5,88.0,23.0,29.871,29.648,18.4,20.7,63.9,2019-04-24,04,0.22299999999999898
2019-04-25,46.2,56.0,30.0,29.9,2.5,4.5,282.0,0.54,1.62,0.0,56.7,34.3,88.0,32.0,30.026,29.667,11.5,20.7,56.7,2019-04-25,04,0.3589999999999982
2019-04-26,47.5,53.0,27.8,29.7,7.7,11.3,282.0,0.73,1.81,0.0,67.3,27.9,89.0,18.0,30.004,29.403,24.2,32.2,67.3,2019-04-26,04,0.6010000000000026
2019-04-27,49.1,45.0,27.4,29.6,10.4,15.6,282.0,0.73,1.81,0.0,58.1,39.8,78.0,26.0,29.694,29.4,29.9,48.3,58.1,2019-04-27,04,0.2940000000000005
2019-04-28,48.7,50.0,28.9,29.4,13.6,19.9,282.0,0.81,1.89,0.0,59.8,35.0,81.0,24.0,29.685,29.231,31.1,43.7,59.8,2019-04-28,04,0.4539999999999971
2019-04-29,26.2,85.0,22.3,30.0,2.1,3.7,282.0,0.82,1.9,0.0,35.0,21.3,91.0,77.0,30.112,29.685,10.4,12.7,35.0,2019-04-29,04,0.4269999999999996
2019-04-30,29.8,94.0,28.3,29.8,2.7,4.1,278.0,1.44,2.52,0.0,37.3,22.5,100.0,88.0,30.076,29.661,13.8,18.4,37.3,2019-04-30,04,0.41499999999999915
2019-05-01,34.6,71.0,25.0,29.8,6.6,10.0,282.0,0.17,2.69,0.0,41.6,27.9,100.0,35.0,30.04,29.664,19.6,33.4,41.6,2019-05-01,05,0.37599999999999767
2019-05-02,38.3,53.0,20.1,29.9,5.2,7.7,282.0,0.17,2.69,0.0,50.5,25.8,84.0,22.0,30.099,29.747,18.4,28.8,50.5,2019-05-02,05,0.3520000000000003
2019-05-03,43.5,40.0,17.9,29.8,4.6,7.0,282.0,0.17,2.69,0.0,58.3,27.5,73.0,17.0,29.913,29.695,17.3,27.6,58.3,2019-05-03,05,0.21799999999999997
2019-05-04,44.2,44.0,20.4,29.8,4.2,6.2,282.0,0.17,2.69,0.0,60.1,25.8,75.0,19.0,29.879,29.571,20.7,27.6,60.1,2019-05-04,05,0.30799999999999983
2019-05-05,48.4,42.0,22.9,29.6,4.1,6.4,282.0,0.17,2.69,0.0,65.3,30.3,76.0,15.0,29.734,29.521,21.9,29.9,65.3,2019-05-05,05,0.21300000000000097
2019-05-06,49.8,57.0,33.6,29.6,3.8,6.0,282.0,0.17,2.69,0.0,65.0,34.0,89.0,17.0,29.794,29.517,15.0,20.7,65.0,2019-05-06,05,0.277000000000001
2019-05-07,44.4,78.0,38.0,29.7,1.8,3.5,282.0,0.22,2.74,0.0,50.4,39.5,91.0,62.0,29.784,29.544,9.2,21.9,50.4,2019-05-07,05,0.23999999999999844
2019-05-08,35.5,88.0,32.3,29.8,1.6,3.1,283.0,0.43,2.95,0.0,42.3,29.3,94.0,72.0,30.023,29.607,11.5,17.3,42.3,2019-05-08,05,0.41600000000000037
2019-05-09,28.5,88.0,25.3,30.1,0.6,1.2,282.0,0.54,3.06,0.0,32.9,25.3,94.0,81.0,30.112,30.02,8.1,11.5,32.9,2019-05-09,05,0.09199999999999875
2019-05-10,35.0,77.0,28.4,30.0,1.9,3.4,281.0,0.54,3.06,0.0,46.2,26.1,89.0,56.0,30.096,29.796,11.5,13.8,46.2,2019-05-10,05,0.3000000000000007
2019-05-11,41.8,56.0,24.7,29.8,3.9,6.3,282.0,0.55,3.07,0.0,59.3,28.2,91.0,20.0,29.962,29.673,27.6,39.1,59.3,2019-05-11,05,0.2890000000000015
2019-05-12,48.9,48.0,24.3,29.7,3.4,5.8,282.0,0.56,3.08,0.0,68.8,27.2,94.0,15.0,29.925,29.559,13.8,20.7,73.5,2019-05-12,05,0.36599999999999966
2019-05-13,55.8,35.0,25.2,29.6,5.2,8.0,282.0,0.56,3.08,0.0,71.5,35.0,73.0,15.0,29.698,29.533,24.2,34.5,74.8,2019-05-13,05,0.16499999999999915
2019-05-14,53.8,43.0,27.7,29.7,4.3,6.4,282.0,0.56,3.08,0.0,71.6,34.9,75.0,15.0,29.858,29.595,19.6,29.9,74.4,2019-05-14,05,0.2630000000000017
2019-05-15,56.1,42.0,29.1,29.7,4.2,6.4,282.0,0.56,3.08,0.0,73.9,33.7,82.0,16.0,29.842,29.507,19.6,26.5,75.5,2019-05-15,05,0.3349999999999973
2019-05-16,53.7,55.0,35.5,29.5,1.9,3.1,281.0,0.58,3.1,0.0,70.3,41.6,81.0,20.0,29.653,29.372,20.7,27.6,75.4,2019-05-16,05,0.2809999999999988
2019-05-17,46.6,56.0,30.3,29.4,6.9,10.2,282.0,0.62,3.14,0.0,61.5,37.3,81.0,23.0,29.511,29.243,23.0,36.8,61.5,2019-05-17,05,0.2680000000000007
2019-05-18,44.7,40.0,20.5,29.5,7.6,11.5,283.0,0.62,3.14,0.0,55.1,34.7,85.0,22.0,29.697,29.442,17.3,36.8,55.1,2019-05-18,05,0.254999999999999
2019-05-19,37.4,81.0,31.8,29.7,3.6,5.7,282.0,0.73,3.25,0.0,48.9,32.4,92.0,51.0,29.814,29.655,16.1,19.6,48.9,2019-05-19,05,0.15899999999999892
2019-05-20,32.2,91.0,29.9,29.7,1.9,3.5,279.0,0.89,3.41,0.0,35.6,29.1,94.0,83.0,29.806,29.606,6.9,19.6,35.6,2019-05-20,05,0.1999999999999993
2019-05-21,31.5,87.0,27.9,29.5,2.4,4.4,283.0,1.18,3.7,0.0,39.6,26.7,93.0,73.0,29.667,29.358,11.5,18.4,39.6,2019-05-21,05,0.30900000000000105
2019-05-22,33.6,86.0,29.9,29.7,2.3,4.1,283.0,1.25,3.77,0.0,38.2,29.3,93.0,76.0,29.978,29.433,9.2,18.4,38.2,2019-05-22,05,0.5450000000000017
2019-05-23,34.4,89.0,31.3,29.9,2.6,4.4,283.0,1.32,3.84,0.0,38.0,33.1,95.0,53.0,30.022,29.793,13.8,26.5,38.0,2019-05-23,05,0.2289999999999992
2019-05-24,46.8,37.0,21.0,29.7,10.2,15.1,283.0,1.32,3.84,0.0,57.8,37.9,55.0,22.0,29.858,29.613,25.3,33.4,57.8,2019-05-24,05,0.245000000000001
2019-05-25,49.6,49.0,30.2,29.7,2.9,5.1,282.0,1.32,3.84,0.0,60.2,32.8,78.0,33.0,29.873,29.645,13.8,19.6,60.2,2019-05-25,05,0.22800000000000153
2019-05-26,49.4,66.0,37.2,29.7,2.5,4.4,283.0,1.35,3.87,0.0,65.8,31.9,91.0,21.0,29.821,29.421,12.7,19.6,65.8,2019-05-26,05,0.40000000000000213
2019-05-27,43.9,79.0,37.4,29.6,2.4,4.1,283.0,1.59,4.11,0.0,54.1,33.7,93.0,51.0,29.632,29.468,13.8,19.6,54.1,2019-05-27,05,0.16400000000000148
2019-05-28,41.5,75.0,33.8,29.6,3.7,5.8,282.0,1.8,4.32,0.0,50.4,34.7,94.0,42.0,29.803,29.479,12.7,17.3,50.4,2019-05-28,05,0.3240000000000016
2019-05-29,41.7,67.0,31.0,29.9,1.8,3.5,282.0,1.8,4.32,0.0,51.9,32.8,88.0,40.0,29.977,29.779,13.8,19.6,51.9,2019-05-29,05,0.1980000000000004
2019-05-30,45.4,59.0,30.2,29.9,1.4,2.7,283.0,1.8,4.32,0.0,59.0,27.2,92.0,29.0,30.065,29.823,11.5,13.8,59.0,2019-05-30,05,0.24200000000000088
2019-05-31,49.6,56.0,32.2,29.9,2.8,4.8,283.0,1.8,4.32,0.0,66.6,31.0,90.0,20.0,30.007,29.735,16.1,24.2,66.5,2019-05-31,05,0.272000000000002
2019-06-01,51.6,64.0,38.6,29.8,2.1,3.7,282.0,0.0,4.32,0.0,67.4,32.7,90.0,28.0,29.995,29.661,12.7,19.6,67.4,2019-06-01,06,0.33399999999999963
2019-06-02,54.9,59.0,39.0,29.7,4.1,5.2,283.0,0.0,4.32,0.0,73.2,39.2,92.0,23.0,29.829,29.543,13.8,21.9,77.4,2019-06-02,06,0.28600000000000136
2019-06-03,53.0,54.0,36.5,29.8,7.0,1.6,360.0,0.0,4.32,0.0,60.4,47.0,66.0,39.0,29.829,29.666,9.2,11.5,60.4,2019-06-03,06,0.16300000000000026
2019-06-04,56.0,49.0,33.7,29.7,3.1,5.0,282.0,0.0,4.32,0.0,72.7,37.9,82.0,18.0,29.996,29.655,16.1,27.6,76.6,2019-06-04,06,0.3409999999999975
2019-06-05,52.4,64.0,39.5,29.8,2.6,3.9,282.0,0.17,4.49,0.0,69.6,37.6,91.0,27.0,29.899,29.696,15.0,21.9,76.6,2019-06-05,06,0.2029999999999994
2019-06-06,56.9,59.0,40.9,29.7,2.0,3.5,282.0,0.19,4.51,0.0,72.0,38.8,92.0,28.0,29.9,29.579,16.1,19.6,77.5,2019-06-06,06,0.32099999999999795
2019-06-07,58.0,54.0,38.0,29.6,4.0,6.0,281.0,0.2,4.52,0.0,75.4,39.3,90.0,19.0,29.756,29.401,18.4,32.2,76.9,2019-06-07,06,0.3550000000000004
2019-06-08,55.5,57.0,38.5,29.6,4.5,7.1,282.0,0.2,4.52,0.0,70.9,41.8,86.0,20.0,29.833,29.493,21.9,29.9,77.4,2019-06-08,06,0.33999999999999986
2019-06-09,45.1,69.0,34.8,30.1,2.7,5.0,282.0,0.26,4.58,0.0,54.7,37.3,91.0,47.0,30.34,29.826,10.4,16.1,54.7,2019-06-09,06,0.5139999999999993
2019-06-10,51.5,49.0,28.5,30.1,2.2,3.9,282.0,0.26,4.58,0.0,70.8,28.7,91.0,11.0,30.382,29.851,13.8,19.6,76.3,2019-06-10,06,0.5310000000000024
2019-06-11,53.2,45.0,30.2,29.9,3.8,6.4,282.0,0.26,4.58,0.0,66.3,37.5,82.0,21.0,29.985,29.81,15.0,19.6,66.3,2019-06-11,06,0.1750000000000007
2019-06-12,54.4,60.0,40.0,29.9,2.0,3.8,281.0,0.26,4.58,0.0,65.8,41.1,88.0,40.0,30.088,29.816,9.2,19.6,65.8,2019-06-12,06,0.272000000000002
2019-06-13,59.3,49.0,35.0,29.7,1.7,2.9,266.0,0.26,4.58,0.0,79.2,37.3,93.0,15.0,29.895,29.508,12.7,19.6,77.8,2019-06-13,06,0.38700000000000045
2019-06-14,60.6,41.0,35.8,29.5,4.5,6.9,265.0,0.31,4.63,0.0,77.0,49.8,100.0,21.0,29.614,29.382,21.9,35.7,77.2,2019-06-14,06,0.23199999999999932
2019-06-15,59.2,48.0,38.6,29.6,3.1,4.6,274.0,0.31,4.63,0.0,76.7,48.0,70.0,23.0,29.747,29.493,15.0,19.6,77.3,2019-06-15,06,0.25400000000000134
2019-06-16,54.6,66.0,42.3,29.7,2.0,3.3,271.0,0.31,4.63,0.0,73.7,40.9,88.0,27.0,29.799,29.57,12.7,19.6,77.5,2019-06-16,06,0.2289999999999992
2019-06-17,52.2,72.0,43.1,29.8,2.6,4.0,277.0,0.37,4.69,0.0,65.3,42.6,92.0,41.0,29.851,29.651,15.0,20.7,65.3,2019-06-17,06,0.1999999999999993
2019-06-18,51.5,76.0,43.5,29.8,2.7,4.5,271.0,0.37,4.69,0.0,62.3,46.0,96.0,47.0,29.815,29.686,17.3,20.7,62.3,2019-06-18,06,0.12900000000000134
2019-06-19,61.2,42.0,36.0,29.5,6.9,10.9,265.0,0.37,4.69,0.0,72.4,45.0,83.0,22.0,29.768,29.338,21.9,33.4,77.1,2019-06-19,06,0.4299999999999997
2019-06-20,60.8,47.0,38.3,29.4,5.0,7.9,267.0,0.37,4.69,0.0,85.4,47.6,77.0,18.0,29.531,29.196,21.9,31.1,82.3,2019-06-20,06,0.3349999999999973
2019-06-21,48.8,68.0,38.4,29.6,3.6,5.9,262.0,0.37,4.69,0.0,53.4,41.1,83.0,50.0,29.868,29.321,13.8,31.1,53.4,2019-06-21,06,0.546999999999997
2019-06-22,43.4,78.0,36.5,29.8,2.7,4.5,274.0,0.37,4.69,0.0,57.0,36.0,90.0,51.0,29.954,29.723,11.5,19.6,57.0,2019-06-22,06,0.23100000000000165
2019-06-23,43.6,65.0,31.9,29.9,3.6,6.1,268.0,0.37,4.69,0.0,53.7,31.2,89.0,41.0,29.954,29.744,12.7,24.2,53.7,2019-06-23,06,0.21000000000000085
2019-06-26,69.8,25.0,30.6,29.7,4.2,6.9,216.0,0.39,4.71,0.0,78.6,50.6,46.0,12.0,29.938,27.57,16.1,23.0,77.5,2019-06-26,06,2.3679999999999986
2019-06-27,61.7,38.0,32.7,29.8,4.0,6.6,216.0,0.39,4.71,0.0,81.3,40.6,79.0,14.0,29.824,29.635,17.3,25.3,79.3,2019-06-27,06,0.18900000000000006
2019-06-28,65.2,39.0,34.3,29.8,5.1,8.1,216.0,0.39,4.71,0.0,83.5,40.2,77.0,12.0,29.858,29.75,20.7,28.8,80.8,2019-06-28,06,0.10800000000000054
2019-06-29,67.0,44.0,41.6,29.8,3.6,5.8,216.0,0.39,4.71,0.0,83.0,47.4,76.0,19.0,29.829,29.703,13.8,23.0,80.7,2019-06-29,06,0.12600000000000122
2019-06-30,61.0,64.0,47.3,29.8,2.7,4.5,216.0,0.43,4.75,0.0,80.0,45.2,86.0,27.0,29.814,29.71,13.8,19.6,79.1,2019-06-30,06,0.1039999999999992
2019-07-01,61.0,70.0,50.3,29.7,2.2,3.9,216.0,0.05,4.8,0.0,75.5,50.0,90.0,32.0,29.785,29.685,17.3,24.2,77.5,2019-07-01,07,0.10000000000000142
2019-07-02,60.5,66.0,47.6,29.7,2.5,4.3,204.0,0.06,4.81,0.0,74.9,43.7,95.0,30.0,29.786,29.592,13.8,21.9,77.6,2019-07-02,07,0.19400000000000261
2019-07-03,65.5,48.0,40.3,29.6,4.2,6.6,216.0,0.08,4.83,0.0,81.2,46.6,89.0,14.0,29.687,29.463,15.0,21.9,79.3,2019-07-03,07,0.2240000000000002
2019-07-04,60.6,59.0,45.9,29.6,3.0,5.2,216.0,0.08,4.83,0.0,74.2,43.1,78.0,33.0,29.731,29.512,11.5,18.4,77.2,2019-07-04,07,0.2190000000000012
2019-07-05,59.7,69.0,48.8,29.8,3.2,5.4,216.0,0.08,4.83,0.0,73.2,41.3,92.0,49.0,29.951,29.72,13.8,19.6,77.0,2019-07-05,07,0.23100000000000165
2019-07-06,58.0,68.0,47.2,29.9,2.6,4.4,216.0,0.19,4.94,0.0,70.2,44.1,90.0,42.0,29.984,29.812,13.8,19.6,76.7,2019-07-06,07,0.1720000000000006
2019-07-07,58.7,65.0,45.0,29.8,2.3,4.0,215.0,0.2,4.95,0.0,76.5,40.9,92.0,29.0,29.886,29.698,13.8,20.7,77.9,2019-07-07,07,0.18799999999999883
2019-07-08,60.8,58.0,44.0,29.6,4.2,6.7,216.0,0.21,4.96,0.0,72.8,45.1,90.0,30.0,29.708,29.574,18.4,33.4,77.5,2019-07-08,07,0.1339999999999968
2019-07-09,61.0,47.0,36.1,29.8,3.7,6.1,216.0,0.21,4.96,0.0,76.8,40.2,89.0,18.0,29.913,29.656,17.3,26.5,77.0,2019-07-09,07,0.25700000000000145
2019-07-10,60.9,59.0,45.1,29.9,2.7,4.7,216.0,0.21,4.96,0.0,74.5,40.9,89.0,36.0,29.995,29.896,12.7,16.1,77.5,2019-07-10,07,0.0990000000000002
2019-07-11,66.5,47.0,41.0,29.9,2.0,3.6,216.0,0.21,4.96,0.0,88.5,44.4,90.0,13.0,29.983,29.751,12.7,19.6,85.0,2019-07-11,07,0.23199999999999932
2019-07-12,63.5,50.0,42.6,29.8,2.8,4.6,215.0,0.22,4.97,0.0,82.8,47.5,80.0,20.0,29.807,29.702,16.1,26.5,80.6,2019-07-12,07,0.10499999999999687
2019-07-13,64.3,54.0,44.6,29.8,2.1,3.5,217.0,0.29,5.04,0.0,83.3,43.4,89.0,18.0,29.826,29.746,20.7,26.5,81.2,2019-07-13,07,0.08000000000000185
2019-07-14,66.3,52.0,46.4,29.7,3.8,6.3,231.0,0.31,5.06,0.0,79.2,50.1,84.0,30.0,29.788,29.693,16.1,23.0,78.9,2019-07-14,07,0.09499999999999886
2019-07-15,60.5,73.0,49.7,29.7,2.6,4.2,274.0,1.04,5.79,0.0,83.4,48.9,95.0,19.0,29.778,29.69,15.0,24.2,80.9,2019-07-15,07,0.08799999999999741
2019-07-16,62.9,64.0,47.3,29.7,3.2,5.2,235.0,1.06,5.81,0.0,82.8,43.8,97.0,22.0,29.758,29.604,20.7,31.1,80.5,2019-07-16,07,0.15399999999999991
2019-07-17,67.8,44.0,40.6,29.6,5.7,8.9,229.0,1.06,5.81,0.0,82.9,46.3,91.0,19.0,29.622,29.536,17.3,26.5,80.5,2019-07-17,07,0.08599999999999852
2019-07-18,67.3,34.0,31.7,29.6,5.5,8.5,225.0,1.06,5.81,0.0,84.7,41.8,79.0,12.0,29.63,29.528,18.4,26.5,81.6,2019-07-18,07,0.10200000000000031
2019-07-19,74.4,21.0,30.0,29.5,4.8,7.5,223.0,1.06,5.81,0.0,87.1,58.6,40.0,10.0,29.572,29.404,15.0,20.7,83.5,2019-07-19,07,0.16799999999999926
2019-07-20,64.0,56.0,45.4,29.6,2.9,5.1,52.0,1.41,6.16,0.0,82.5,51.6,95.0,14.0,29.775,29.444,12.7,20.7,80.4,2019-07-20,07,0.3309999999999995
2019-07-21,60.2,79.0,53.0,29.8,3.5,5.7,11.0,1.42,6.17,0.0,73.1,45.6,97.0,51.0,29.992,29.705,15.0,20.7,76.8,2019-07-21,07,0.2870000000000026
2019-07-22,59.9,79.0,52.9,30.0,2.2,3.8,341.0,1.43,6.18,0.0,70.9,50.8,97.0,48.0,30.023,29.893,13.8,19.6,75.6,2019-07-22,07,0.129999999999999
2019-07-23,61.6,72.0,51.3,29.9,1.9,3.6,15.0,1.45,6.2,0.0,76.2,44.9,96.0,42.0,30.0,29.855,10.4,16.1,78.1,2019-07-23,07,0.14499999999999957
2019-07-24,62.0,70.0,48.9,29.8,2.7,4.5,244.0,1.71,6.46,0.0,83.8,44.0,96.0,23.0,29.91,29.718,13.8,21.9,81.4,2019-07-24,07,0.19200000000000017
2019-07-25,63.8,65.0,51.2,29.8,3.2,5.2,227.0,1.74,6.49,0.0,76.2,51.4,92.0,36.0,29.815,29.726,11.5,18.4,78.0,2019-07-25,07,0.08900000000000219
2019-07-26,62.3,63.0,47.5,29.8,2.1,3.7,280.0,1.74,6.49,0.0,80.0,44.9,95.0,27.0,29.867,29.768,15.0,26.5,79.4,2019-07-26,07,0.0990000000000002
