ItemId,ComputerId,ItemName,Comment,Unit,C/S/ID,DataType,BitPos,Address,MAX,MIN,ScaleMax,ScaleMin,Decimal,,,,,,,,
06-05-2022,21:59:26,50,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,55,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,60,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,65,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,70,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,75,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,80,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,85,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,90,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,95,-19.859394,-19.859394,0,-13.387199,-13.513599,0,1,225726050,161.804001,161.787994,-19.859394,-19.859394,0,-13.387199,-13.513599,0,81,106,1
06-05-2022,21:59:26,100,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,105,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,110,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,115,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,120,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,125,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,130,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,135,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,81,106,1
06-05-2022,21:59:26,140,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,145,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,162.586014,162.557999,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,150,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,155,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,160,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,165,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,170,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,175,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,180,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,185,-19.392323,-19.392323,0,-14.156799,-14.439999,0,1,225726050,163.394012,163.360001,-19.392323,-19.392323,0,-14.156799,-14.439999,0,56,69,1
06-05-2022,21:59:26,190,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,195,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,200,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,205,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,210,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,215,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,220,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,225,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,230,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,235,-18.910707,-18.910707,0,-14.6608,-14.792,0,1,225726050,164.167999,164.133987,-18.910707,-18.910707,0,-14.6608,-14.792,0,56,69,1
06-05-2022,21:59:26,240,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,245,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,250,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,255,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,260,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,265,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,270,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,275,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,280,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,285,-18.445251,-18.445251,0,-15.6896,-15.795198,0,1,225726050,164.966003,164.953995,-18.445251,-18.445251,0,-15.6896,-15.795198,0,75,80,1
06-05-2022,21:59:26,290,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,295,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,300,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,305,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,310,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,315,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,320,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,325,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,75,80,1
06-05-2022,21:59:26,330,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,65,58,1
06-05-2022,21:59:26,335,-17.960403,-17.960403,0,-16.271999,-16.232,0,1,225726050,165.850006,165.839996,-17.960403,-17.960403,0,-16.271999,-16.232,0,65,58,1
06-05-2022,21:59:26,340,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,345,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,350,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,355,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,360,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,365,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,370,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,375,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,380,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,385,-17.428686,-17.428686,0,-16.6752,-16.678398,0,1,225726050,166.764008,166.707993,-17.428686,-17.428686,0,-16.6752,-16.678398,0,65,58,1
06-05-2022,21:59:26,390,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,395,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,400,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,405,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,410,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,415,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,420,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,425,-16.895353,-16.895353,0,-16.8944,-16.876801,0,1,225726050,167.702011,167.608002,-16.895353,-16.895353,0,-16.8944,-16.876801,0,65,58,1
06-05-2022,21:59:26,430,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,435,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,440,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,445,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,450,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,455,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,460,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,465,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,470,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,475,-16.342625,-16.342625,0,-17.136,-17.0832,0,1,225726050,168.574005,168.453995,-16.342625,-16.342625,0,-17.136,-17.0832,0,71,74,1
06-05-2022,21:59:26,480,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,485,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,490,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,495,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,500,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,505,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,510,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,515,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,71,74,1
06-05-2022,21:59:26,520,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,44,54,1
06-05-2022,21:59:26,525,-15.82707,-15.82707,0,-17.465599,-17.475201,0,1,225726050,168.574005,168.453995,-15.82707,-15.82707,0,-17.465599,-17.475201,0,44,54,1
06-05-2022,21:59:26,530,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,535,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,540,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,545,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,550,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,555,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,560,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,565,-15.288888,-15.288888,0,-17.504,-17.567999,0,1,225726050,169.462006,169.363998,-15.288888,-15.288888,0,-17.504,-17.567999,0,44,54,1
06-05-2022,21:59:26,570,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,575,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,580,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,585,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,590,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,595,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,600,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,605,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,44,54,1
06-05-2022,21:59:26,610,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,71,73,1
06-05-2022,21:59:26,615,-14.774949,-14.774949,0,-17.372799,-17.350399,0,1,225726050,170.304001,170.235992,-14.774949,-14.774949,0,-17.372799,-17.350399,0,71,73,1
06-05-2022,21:59:26,620,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,625,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,630,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,635,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,640,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,645,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,650,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,655,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,660,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,665,-14.267475,-14.267475,0,-17.030399,-17.071999,0,1,225726050,171.134003,171.093994,-14.267475,-14.267475,0,-17.030399,-17.071999,0,71,73,1
06-05-2022,21:59:26,670,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,675,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,680,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,685,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,690,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,695,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,700,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,705,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,71,73,1
06-05-2022,21:59:26,710,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,74,80,1
06-05-2022,21:59:26,715,-13.811717,-13.811717,0,-16.662399,-16.673599,0,1,225726050,171.900009,171.845993,-13.811717,-13.811717,0,-16.662399,-16.673599,0,74,80,1
06-05-2022,21:59:26,720,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,725,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,730,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,735,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,740,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,745,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,750,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,755,-13.3301,-13.3301,0,-16.032001,-16.08,0,1,225726050,172.720001,172.633987,-13.3301,-13.3301,0,-16.032001,-16.08,0,74,80,1
06-05-2022,21:59:26,760,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,765,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,770,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,775,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,780,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,785,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,790,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
06-05-2022,21:59:26,795,-12.888888,-12.888888,0,-15.566401,-15.6768,0,1,225726050,173.478012,173.345993,-12.888888,-12.888888,0,-15.566401,-15.6768,0,74,80,1
