UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
3948,Lights,10.201725847334302,4.001919104000287,1,0,32,1
3949,Security System,20.70658052287536,2.097815855287683,1,1,24,1
3950,Thermostat,6.417645497214595,0.798289522849487,0,3,11,0
3951,Security System,23.55419299420429,7.750764479331232,1,3,11,1
3952,Smart Speaker,14.922137284278062,2.571842536959318,0,4,17,0
3953,Lights,19.148128952377526,6.128158124197375,0,4,32,0
3954,Security System,2.5115894913350556,6.908953051900267,0,1,19,0
3955,Lights,4.811260291833328,4.765243204187312,0,0,27,0
3956,Lights,18.322486316303774,8.775885918969196,0,3,32,0
3957,Thermostat,1.0166832679241047,4.493568925699314,1,2,25,1
3958,Thermostat,19.696632668503895,2.920595368113475,0,4,28,0
3959,Smart Speaker,0.8278019392599192,8.970553677320062,1,3,40,0
3960,Camera,15.942292717939923,8.629486414074568,0,1,52,0
3961,Lights,9.079707125447438,1.7239954760564888,0,3,27,0
3962,Camera,14.87012903890118,0.35701408170381743,1,3,14,1
3963,Smart Speaker,16.856738064244173,0.9908570078612449,1,1,42,1
3964,Lights,8.548167650878149,2.936819245682789,0,4,57,0
3965,Lights,3.0371175306046356,9.725372037242936,0,4,39,0
3966,Camera,2.1366778920842426,5.629309916292168,1,2,2,0
3967,Security System,14.339996530219874,3.7952911470897615,1,2,17,1
3968,Thermostat,12.735400812751621,8.898289336666188,0,4,1,0
3969,Security System,17.941723714346615,4.586049681637146,0,4,45,0
3970,Camera,12.478784485092522,3.2208624211701093,0,4,32,0
3971,Thermostat,10.42747606572566,9.418073334582008,1,4,19,1
3972,Security System,9.855048688551426,8.510224895307513,0,3,14,0
3973,Thermostat,1.1215022110451853,8.452316916652466,1,2,31,0
3974,Lights,8.385594239871443,5.1716189561971095,1,1,58,0
3975,Security System,23.436473701825616,7.915440148273004,0,0,18,0
3976,Thermostat,21.028556041336586,1.8755982567190637,0,1,52,0
3977,Thermostat,8.240384575304116,5.774907279806812,1,0,14,1
3978,Thermostat,14.313192019059747,9.840074636190701,0,3,47,0
3979,Security System,20.411473520084108,2.9804884621278207,0,2,14,0
3980,Smart Speaker,10.869946913626613,7.964088059551984,1,0,24,1
3981,Security System,0.9220097981285476,4.955736231359865,0,4,5,0
3982,Camera,2.2509958527380416,0.49407626389866455,1,3,16,1
3983,Security System,12.494228951694605,7.6538920383751075,1,0,5,1
3984,Thermostat,23.281825328383142,1.7688345294819168,0,4,54,0
3985,Lights,16.79042424214339,6.351588314614227,1,3,13,1
3986,Security System,2.166530498806384,0.9480755210650317,1,0,16,1
3987,Security System,4.949980581108775,9.473987235210052,0,4,15,0
3988,Thermostat,18.626093865595976,2.988066483085573,1,2,31,1
3989,Lights,20.27383435897175,2.34200044760621,0,3,5,0
3990,Lights,15.015822775431886,1.3784504002567097,1,0,21,1
3991,Camera,15.64394448630069,9.465421714056573,1,4,30,1
3992,Security System,1.1659300840095392,7.147847050168921,1,2,23,0
3993,Lights,19.97046110016545,7.442442798309077,1,4,38,0
3994,Lights,19.024467392014497,5.044105157664421,1,2,29,1
3995,Smart Speaker,6.587325886428658,4.799805074177786,1,0,13,1
3996,Smart Speaker,17.153902919189413,1.189210305615619,1,4,32,1
3997,Lights,5.549083250987455,5.642426846281518,0,4,48,0
3998,Camera,1.4477587847105553,2.5444733015770256,1,1,42,0
3999,Lights,5.226708750873866,9.773738794724018,0,3,27,0
4000,Thermostat,4.6977786037260385,7.986151306149958,1,4,34,0
4001,Security System,8.437077923268909,4.188621395909587,1,2,45,1
4002,Camera,10.333563183623266,1.598278461046177,0,3,49,0
4003,Thermostat,12.450663950196136,7.874783742273961,0,0,33,0
4004,Camera,11.703716074445712,1.3083322941050284,0,3,4,0
4005,Thermostat,6.8608532401843,1.974404159620998,1,1,18,1
4006,Security System,1.18551071149075,2.1940531256678515,0,0,6,0
4007,Security System,14.71988812257304,5.613217318903634,1,4,28,1
4008,Smart Speaker,9.800003501412828,7.891860874504626,1,0,44,1
4009,Thermostat,7.518795698607418,3.211717299374453,0,0,57,0
4010,Smart Speaker,20.87311450651704,0.9382311613253652,1,1,58,1
4011,Thermostat,18.048467733256754,4.69893078889175,0,2,27,0
4012,Smart Speaker,20.657490386752393,7.506291387483362,0,0,26,0
4013,Security System,12.132095675742834,2.294472046565144,0,2,56,0
4014,Camera,3.5768844249792706,2.277253025589805,0,3,20,0
4015,Smart Speaker,16.861203748849903,9.477547570732437,1,1,13,1
4016,Thermostat,5.3427338285236186,9.54612189847986,1,4,28,0
4017,Thermostat,10.868897223655345,9.905610747409606,0,0,34,0
4018,Security System,2.02751854029888,8.095830055590323,0,2,49,0
4019,Thermostat,19.894747456940088,1.9630232747626613,1,0,23,1
4020,Lights,3.4596050646162637,2.1986170559126874,1,1,10,1
4021,Camera,21.72279141565878,3.468229891071681,0,4,51,0
4022,Smart Speaker,20.809419153146592,3.2495120602015595,1,3,30,1
4023,Camera,11.417694964322283,9.56962471587229,1,3,22,1
4024,Security System,17.99265280114378,7.911832430528767,1,2,5,1
4025,Smart Speaker,15.056959234726602,7.267687042399383,1,3,53,0
4026,Smart Speaker,19.372277594937003,1.941035918175505,0,2,44,0
4027,Lights,10.647419868468933,9.104303037687062,1,4,50,0
4028,Security System,18.966499379742224,8.29591675711112,0,0,9,0
4029,Thermostat,11.367735201030976,1.7200542291464447,0,1,43,0
4030,Lights,22.612696014305655,8.724586286413627,0,4,4,0
4031,Lights,11.929744369390969,2.795250610067666,1,4,42,1
4032,Camera,11.371552890442644,0.9006104837378498,1,3,1,1
4033,Camera,18.94918874674255,6.6025408344906795,0,3,34,0
4034,Camera,19.807075756379692,6.572666127904873,1,1,41,0
4035,Lights,13.530494186547513,1.0398268946996192,0,0,55,0
4036,Thermostat,4.725248617134272,3.2566329084721657,0,4,26,0
4037,Smart Speaker,11.492318427503118,9.928863176329832,1,3,18,1
4038,Camera,23.24970381837744,6.816424003386495,1,4,16,1
4039,Thermostat,18.19517553642085,7.3277441493729585,1,0,23,1
4040,Security System,19.562321191159608,2.207881127482626,0,2,46,0
4041,Camera,1.271399222252143,0.8799425029387518,0,0,36,0
4042,Smart Speaker,11.494697371902758,2.8413267284352828,1,4,26,1
4043,Security System,15.695596640952552,2.5640940134126007,0,4,2,0
4044,Security System,20.005768065259755,2.4219865974057257,0,1,44,0
4045,Smart Speaker,1.6579308591951296,2.008267786681692,0,4,52,0
4046,Camera,20.532313812584018,5.790081337488503,1,3,5,1
4047,Lights,13.387422013434925,3.3482244108340358,1,1,29,1
4048,Smart Speaker,5.136878308537408,8.22141564897055,1,4,4,0
4049,Smart Speaker,7.95549758656795,1.9210794366891017,0,0,47,0
4050,Smart Speaker,7.125344466161678,4.699808001598591,1,4,35,1
4051,Security System,12.975187305779182,0.23521258061819184,0,0,22,1
4052,Thermostat,1.7146134779115978,4.868654992306401,0,0,49,0
4053,Lights,4.225599724748204,0.6527983866770964,0,4,8,0
4054,Camera,19.598286519330888,9.779462767539172,1,0,44,1
4055,Camera,3.61619378255006,7.926862073639087,0,2,21,0
4056,Thermostat,5.984812332265983,4.952103618700908,1,1,8,1
4057,Smart Speaker,11.154209231697697,0.9572148459755676,0,4,58,0
4058,Lights,12.652340870663267,5.965209863825101,1,2,52,0
4059,Camera,18.44484627093273,7.611761131948588,1,0,52,1
4060,Camera,11.012312026655414,1.9881008047469786,1,0,5,1
4061,Smart Speaker,19.06181859433516,5.725262573796159,1,1,21,1
4062,Thermostat,15.03113821556825,8.160687893990392,1,2,27,1
4063,Lights,3.1578438764598276,7.705652998698532,1,2,38,0
4064,Thermostat,4.173788802231707,8.049620976884814,1,4,5,0
4065,Thermostat,10.770292548069614,8.805301906210227,1,0,21,1
4066,Lights,9.82690073759243,9.383052811378755,0,3,8,0
4067,Lights,17.973290336476424,4.114659436515005,0,4,22,0
4068,Camera,14.147322785237769,5.730814114976485,0,4,18,0
4069,Camera,9.621127403552858,7.927529307851548,0,4,4,0
4070,Lights,4.512866661084062,7.001684158063253,0,1,4,0
4071,Security System,5.830671904649136,9.95565025981735,1,1,37,0
4072,Camera,14.024273934022887,0.235408745935977,1,4,15,1
4073,Security System,10.450811915145122,3.615818831626328,1,3,38,1
4074,Lights,12.600796458225794,2.8821764700750045,1,2,27,1
4075,Camera,4.510919729602492,2.696926916638793,1,2,21,1
4076,Thermostat,16.078296930097295,2.3030448467389695,0,0,48,0
4077,Lights,20.534660410115226,7.120326024070768,0,2,46,0
4078,Smart Speaker,6.561578409492164,0.9391187854256863,1,2,46,0
4079,Security System,12.050584307047924,7.441927456039049,0,3,48,0
4080,Lights,23.42489223199119,6.964915835961107,0,2,59,0
4081,Lights,8.3311809029421,2.5829609117588745,1,3,54,1
4082,Camera,14.483589105708388,2.6030544533350968,1,1,56,1
4083,Camera,2.6195989547057428,6.3257197949105715,0,3,4,0
4084,Camera,14.741352558266914,7.64549394428841,0,1,11,0
4085,Smart Speaker,2.606346672658521,8.777207569564919,1,3,19,0
4086,Camera,23.042032730109817,8.53618168215931,0,4,57,0
4087,Lights,17.31807232369932,9.652341642222146,1,1,19,1
4088,Camera,19.0217550211891,5.8557104638314605,0,1,27,0
4089,Thermostat,17.046452478133467,9.095690057269561,0,2,40,0
4090,Camera,14.358632347796945,8.104281405278067,1,1,42,0
4091,Smart Speaker,11.072950355509375,8.957209480708734,0,3,28,0
4092,Thermostat,20.671774424384967,0.21510335272512968,1,4,5,1
4093,Lights,22.98563818726198,9.66243961947153,0,4,48,0
4094,Lights,12.227350063245911,4.787948612180135,0,2,25,0
4095,Security System,22.391073655148656,8.002011596790945,1,3,3,1
4096,Thermostat,14.20832338473016,1.3593207814440307,0,3,26,0
4097,Security System,13.15202839206618,4.019816848558343,1,0,10,1
4098,Thermostat,11.180344224450883,2.7874605639078105,1,1,24,1
4099,Thermostat,5.418262395957816,2.9874218279592766,0,2,29,0
4100,Smart Speaker,0.587412029224391,1.3202306375137294,1,4,45,0
4101,Security System,6.17539633111744,8.077061942175769,1,0,7,1
4102,Smart Speaker,12.478494532683781,0.1914989143526738,1,3,44,1
4103,Thermostat,9.429058878104184,3.193804024153505,0,1,23,0
4104,Lights,11.039402858061894,1.826664377842509,1,4,46,1
4105,Thermostat,23.545233159755163,5.9314855120225705,1,0,27,1
4106,Smart Speaker,8.731400710729199,2.6170987858839845,0,3,42,0
4107,Security System,11.126299074962535,2.664084699828187,1,4,9,1
4108,Security System,3.6376154567912597,4.934547625553655,1,4,44,0
4109,Smart Speaker,1.6270067122692096,6.561621489475164,1,3,56,0
4110,Security System,18.722123592923623,1.30091657519512,0,3,3,0
4111,Camera,13.911054614191498,1.837563379408412,0,2,13,0
4112,Lights,18.376562942031534,2.5470299714857245,0,4,6,0
4113,Lights,4.021775773833964,9.740107319767809,0,3,59,0
4114,Lights,13.937976122793238,4.031809749434911,0,0,38,0
4115,Security System,6.460598147022325,6.030001897247162,0,1,21,0
4116,Security System,5.859452697150468,2.4912738458881813,1,2,19,1
4117,Thermostat,0.7708613302451535,4.95554929905913,0,3,25,0
4118,Thermostat,3.5630070038731896,0.8337798264209847,0,1,39,0
4119,Lights,7.7678006202428405,0.44394724463103674,0,2,4,0
4120,Camera,3.2466508738870674,4.740461915532456,0,4,22,0
4121,Thermostat,23.667673349657033,4.04672694643228,1,1,5,1
4122,Thermostat,7.752867240312841,1.455115164949094,1,2,1,1
4123,Security System,3.562612747504712,6.907254146315264,0,3,50,0
4124,Camera,5.178434351457007,9.929744559902717,1,3,17,0
4125,Lights,14.311025866024698,4.016903529847453,0,2,9,0
4126,Thermostat,2.00502281082253,6.283130495582205,1,4,9,0
4127,Camera,20.76720205831719,9.63346182940841,0,2,53,0
4128,Camera,23.09524246207296,8.332196227224065,0,0,24,0
4129,Lights,6.29856438568345,4.689167010696589,0,2,10,0
4130,Camera,11.077238811885195,7.401145896153201,0,2,20,0
4131,Camera,1.020159599193181,1.368536898480188,1,3,17,1
4132,Camera,15.556690281089706,5.169828169091612,0,4,13,0
4133,Thermostat,10.227262364235838,2.8626967440813718,1,2,29,1
4134,Lights,6.846373953386559,1.695520510171995,1,1,36,0
4135,Camera,5.3606720994903,4.3201809719198945,1,3,23,1
4136,Camera,15.86954232498087,1.3970440888927829,0,3,27,0
4137,Thermostat,10.281100229259389,7.019952570927407,1,2,18,1
4138,Lights,4.721993292202932,4.6167764361280215,1,1,18,1
4139,Security System,16.694063414940366,5.3583318623901715,1,2,54,0
4140,Thermostat,13.7791986513623,1.5491217928147545,0,1,9,0
4141,Lights,20.67879329084316,1.4837394448255956,1,3,3,1
4142,Camera,3.260683623597583,5.875812809075228,0,1,7,0
4143,Lights,18.96316514569472,9.851596503511518,1,2,58,0
4144,Lights,16.327644490205586,1.0528807740534838,1,0,15,1
4145,Lights,3.202757015460299,2.928741142801235,0,0,30,0
4146,Security System,16.828287151985435,8.707645253725087,0,1,9,0
4147,Lights,10.876361288676014,0.8154929213268457,1,2,59,1
4148,Security System,22.707142460562313,8.771268641532817,0,4,41,0
4149,Camera,3.827866739520634,5.290431235410036,1,0,27,1
4150,Security System,15.606584684169842,4.141841061871616,1,3,36,1
4151,Camera,9.476531068379229,3.1658375870794133,0,2,18,0
4152,Camera,22.985144758885628,3.041459865465635,0,2,31,0
4153,Security System,8.254410039321497,3.12744556624984,0,0,17,1
4154,Thermostat,23.111368873057305,8.859550501505938,1,4,54,0
4155,Smart Speaker,21.684917500867602,7.265572778730377,1,3,53,0
4156,Lights,6.8540060298004235,6.730257777528391,1,4,6,0
4157,Smart Speaker,19.38323175542105,8.007616574624809,0,3,39,0
4158,Lights,23.89669874238239,2.6454351637410354,0,0,25,1
4159,Lights,6.437580551025135,6.218623839609381,0,2,42,0
4160,Camera,10.764263479098013,4.654655765683715,1,3,42,1
4161,Lights,12.724247309318852,7.846172188481915,0,2,59,0
4162,Lights,7.430881691390812,3.1616354936855267,0,1,38,0
4163,Security System,0.8587237316816994,6.467468307011968,1,1,38,0
4164,Smart Speaker,5.673037238641877,8.833902876991404,0,0,31,0
4165,Security System,7.125516782031323,4.081289714329794,0,0,51,0
4166,Lights,10.924592980977398,0.7595586649378683,1,0,29,1
4167,Camera,4.520908242714944,5.2089031411837485,1,1,40,0
4168,Security System,21.021477382254307,3.5251276292895573,1,3,9,1
4169,Security System,17.0654116191864,6.755031267417032,1,4,1,1
4170,Thermostat,2.5022112226520568,9.5152259550112,1,0,16,1
4171,Lights,15.777172601788388,4.9075223481687855,1,4,38,1
4172,Camera,15.86092719553208,4.7152832785397845,0,4,23,0
4173,Security System,22.97119758062525,6.580389521895456,0,1,59,0
4174,Security System,0.5709904768697893,1.1246252855763201,1,3,8,1
4175,Camera,6.326412570436469,2.609711270357645,1,1,47,0
4176,Lights,22.303099765319914,9.197895322453945,0,0,12,0
4177,Thermostat,22.40514701185965,6.7324318723012855,1,1,10,1
4178,Security System,17.433780855209978,0.23309603543582091,1,1,16,1
4179,Thermostat,18.495438044617188,2.125792178334297,0,1,47,0
4180,Smart Speaker,2.6498495113467073,6.8600889336861,0,0,43,0
4181,Lights,12.57608211728849,7.667552105369484,1,0,24,1
4182,Smart Speaker,5.942200295291486,8.414609769473014,1,1,39,0
4183,Smart Speaker,4.758624024920006,2.9925503534822444,0,1,8,0
4184,Smart Speaker,19.542127529398314,9.31718310314787,1,4,11,1
4185,Lights,3.6733962119928645,5.574174246421134,0,3,41,0
4186,Lights,11.513313469415053,6.995736321640139,0,4,26,0
4187,Camera,22.556588630271776,6.007714741521089,1,3,7,1
4188,Thermostat,4.86705330578555,1.3151265412787427,0,3,15,0
4189,Thermostat,23.482845457848512,9.63483512791031,0,1,15,0
4190,Camera,23.865767665384887,1.3164682409521113,0,4,48,0
4191,Camera,13.557003135036469,2.623331368470718,1,3,3,1
4192,Smart Speaker,4.498354394163211,8.154916014207503,1,3,16,0
4193,Camera,7.928464866611048,6.224109918860904,1,0,15,1
4194,Security System,10.475581567898576,8.397676737225934,0,3,25,0
4195,Thermostat,7.769119272418239,5.2057882649030445,0,1,33,0
4196,Camera,7.094936127098121,3.8322330301296854,1,2,14,1
4197,Security System,23.3473981665844,9.22627044552307,0,0,24,0
4198,Security System,4.104073444270023,0.45889794339646905,0,2,54,0
4199,Security System,17.733205854846265,8.575689181495154,1,1,11,1
4200,Security System,0.5096418018206095,2.3850960733590383,0,2,3,0
4201,Smart Speaker,14.510292730955856,8.502489644764282,0,3,9,0
4202,Security System,22.02466059292023,1.4780464728271676,0,2,6,0
4203,Smart Speaker,7.266451211190647,5.844167740536351,0,4,31,0
4204,Smart Speaker,4.859860418556401,8.892268398213574,0,1,55,0
4205,Security System,15.814475179643035,4.788042504299016,0,4,16,0
4206,Thermostat,17.24613307151224,7.49101007065359,1,2,11,1
4207,Security System,16.66871719537156,8.066249016770028,1,4,50,0
4208,Security System,8.00394668050229,7.391292666296113,0,0,17,0
4209,Security System,6.426756450744276,9.260764395058523,1,2,49,0
4210,Thermostat,22.96409179910804,4.523658882147293,1,4,3,1
4211,Lights,22.19753844434334,1.8139418477350422,1,3,59,1
4212,Lights,11.246940332481277,0.5733295306545498,0,2,19,0
4213,Smart Speaker,20.385555854627775,2.539952709411301,1,0,24,1
4214,Smart Speaker,11.129601724405957,1.517655288414397,0,3,55,0
4215,Thermostat,10.473141924703993,5.623692540201357,1,2,47,0
4216,Camera,4.183929268583425,1.9309588383961471,1,3,42,0
4217,Lights,10.520542327561362,0.4854437021647747,0,2,8,0
4218,Smart Speaker,13.129298057095465,0.4562993057998118,1,2,49,1
4219,Lights,1.028851694574132,8.33253803381213,0,1,36,0
4220,Thermostat,10.936655621622052,5.955354321285945,1,4,40,0
4221,Thermostat,18.861871132287206,3.645044488744444,1,2,58,1
4222,Camera,16.48108232479534,8.952857623128445,1,0,2,1
4223,Camera,15.426189238302474,0.7949464529363647,1,4,23,1
4224,Thermostat,21.874552568274257,9.805188520005476,0,1,40,0
4225,Smart Speaker,0.9237522308929053,6.201288723519164,0,4,30,0
4226,Lights,13.590618275517503,1.9162961142916,1,4,25,1
4227,Security System,19.002697937628117,6.8227840798719885,0,2,7,0
4228,Camera,13.22138149347978,7.65747447185727,1,0,28,1
4229,Security System,8.11154548563891,4.350493555370667,0,2,41,0
4230,Smart Speaker,3.7018882796614796,8.630162801830918,0,0,50,0
4231,Camera,21.357732187680497,1.5922508322350561,0,0,59,0
4232,Security System,11.56291622110867,2.8604920774183227,1,3,17,1
4233,Smart Speaker,21.135707129163983,1.0255743796814987,0,2,32,0
4234,Lights,14.267524877179456,2.1876906220127865,0,1,1,0
4235,Smart Speaker,16.34351474045252,2.463415237920336,1,4,27,1
4236,Camera,19.400137127893576,9.18456859012493,1,3,44,0
4237,Thermostat,15.990155298103158,0.8732859186364464,1,1,36,1
4238,Lights,9.854288755955036,4.331409689858323,0,2,49,0
4239,Security System,12.570384522323298,5.370747003546438,0,0,7,0
4240,Camera,19.371569829883178,8.997061232641391,0,2,56,0
4241,Thermostat,9.28078196476513,9.977192564746014,0,2,3,0
4242,Smart Speaker,9.620854234059681,7.558542337706374,0,3,30,0
4243,Thermostat,2.748717727363027,9.710830806633393,0,1,1,0
4244,Camera,21.992734227711072,7.89230121210515,1,3,51,0
4245,Camera,2.6393534012178805,9.635706145617025,0,1,34,0
4246,Thermostat,15.732915670041063,7.101980186850106,0,3,38,0
4247,Smart Speaker,10.210070251865746,0.8896579119656036,0,4,43,0
4248,Thermostat,10.032055671002896,4.0790098512274975,1,0,55,1
4249,Camera,16.469468159458074,6.501313109644457,0,0,57,0
4250,Camera,2.07670271680215,3.572113243597085,1,0,53,1
4251,Security System,14.452085899358714,2.8065007893264085,0,4,36,0
4252,Security System,18.642746970350338,5.816252744617601,1,4,33,1
4253,Lights,19.962999810334964,9.341668579354106,1,0,43,1
4254,Camera,4.507464150753719,0.44632054780992025,1,0,16,1
4255,Security System,21.589347676837082,7.715388915060233,0,1,38,0
4256,Thermostat,15.919433158414892,7.255000052641808,1,1,11,1
4257,Smart Speaker,21.223587819286045,9.643138911344042,0,2,8,0
4258,Thermostat,11.904096852089658,9.314041101092181,1,3,52,0
4259,Smart Speaker,13.237783609784248,7.646102364237509,0,1,1,0
4260,Security System,22.097399510173773,5.252046770357727,1,1,14,1
4261,Lights,21.647874268834787,2.1222487770118468,1,1,30,1
4262,Thermostat,11.031780524171547,5.497833611423186,0,1,21,0
4263,Thermostat,6.948696843438521,7.676984739804572,1,4,58,0
4264,Thermostat,9.739505212260207,8.967125205115142,0,2,21,0
4265,Smart Speaker,9.612461720449119,7.918148891184436,1,1,34,1
4266,Security System,7.241371562095658,2.0331426583914345,1,3,38,0
4267,Thermostat,6.811620701824714,6.036894510857788,0,1,26,0
4268,Thermostat,20.734979007273406,3.3885172493604347,0,4,41,0
4269,Lights,2.1417551360895493,0.19113610716736562,0,0,14,0
4270,Lights,16.42386277934046,2.082187264307794,1,0,54,1
4271,Security System,4.5612712092266285,1.2208844343411478,0,2,40,0
4272,Security System,8.595888494760485,8.442919323040739,0,0,58,0
4273,Camera,1.9462613021686663,2.6592118962633386,1,1,35,1
4274,Lights,6.844380466103358,2.9185098919867998,0,4,42,0
4275,Camera,18.55789517125519,9.603372060808955,0,2,18,0
4276,Smart Speaker,21.297860126860577,3.8529585581836368,1,1,20,1
4277,Camera,5.705888069705626,0.19489783742950612,1,0,9,1
4278,Thermostat,11.393374222584663,2.910076868626752,1,3,41,1
4279,Camera,11.55261512652435,1.2810658479579433,1,1,51,1
4280,Security System,21.029019685353752,1.1178047611849542,1,3,45,1
4281,Smart Speaker,18.425777742581428,0.8671241723439201,0,3,33,0
4282,Thermostat,12.557314631649172,5.973268754736235,1,2,49,0
4283,Camera,16.262559211086675,1.9745424639356006,1,4,4,1
4284,Smart Speaker,20.41284376687012,3.6763036610060036,1,0,4,1
4285,Smart Speaker,0.7241654196003062,8.633975389687166,0,0,59,0
4286,Thermostat,9.967915729676143,4.300947583983129,0,1,48,0
4287,Camera,21.820214431011348,9.165344365511212,0,0,16,0
4288,Smart Speaker,17.89735622483286,5.0295867286165015,0,2,47,0
4289,Smart Speaker,13.256772296850754,4.048482486913582,1,0,26,1
4290,Lights,12.946646385325636,7.528850378197946,1,1,6,1
4291,Smart Speaker,8.672597293704287,0.8244334778032208,1,0,37,1
4292,Lights,12.732232540575591,0.9858359915259322,0,4,22,0
4293,Camera,15.901505187391152,6.55453976783731,1,3,42,0
4294,Camera,10.331531403076637,4.920713061068557,0,3,39,0
4295,Camera,17.28259894021609,7.925110978160181,0,3,7,0
4296,Security System,20.738957340619066,9.171081289700961,0,4,42,0
4297,Camera,4.135093932344237,3.944832088948321,1,2,30,1
4298,Smart Speaker,11.111355036209474,6.004459263187997,1,1,10,1
4299,Thermostat,10.088472145199406,5.056896615173567,1,4,57,0
4300,Lights,16.65542289516861,9.817945490860085,1,1,15,1
4301,Security System,6.3718854335613395,8.327735632830292,0,2,6,0
4302,Camera,15.545896501378492,9.126203311945801,1,4,24,1
4303,Camera,21.12099718068997,2.6179668670182816,0,0,2,1
4304,Thermostat,10.326092595150133,7.748011589309684,0,2,40,0
4305,Thermostat,21.90886894951167,2.7281849274767245,0,3,57,0
4306,Security System,23.839347864936745,2.16655108094106,0,4,52,0
4307,Lights,2.993163173776874,9.448234980589953,0,2,15,0
4308,Camera,5.976749917644178,0.2911137255068798,0,2,53,0
4309,Security System,22.83392415982919,9.657348166267953,0,4,21,0
4310,Smart Speaker,23.02070063231259,1.5776927801891816,1,3,18,1
4311,Smart Speaker,2.7961209715888247,8.212437009753355,1,3,5,0
4312,Security System,0.852464758862712,2.831633275374221,0,2,25,0
4313,Camera,4.285850546525923,3.571953041564201,1,1,36,0
4314,Security System,23.906300409482835,2.2459013420876515,1,2,10,1
4315,Camera,4.7299909903511415,5.896589020562688,1,4,51,0
4316,Thermostat,12.309868757967545,3.5461459203279535,1,4,46,1
4317,Security System,20.43781657111701,6.608191090997166,0,4,23,0
4318,Camera,0.979437851172849,0.25490844762645315,1,3,24,1
4319,Security System,14.705491083073797,0.7373113467988922,0,0,45,0
4320,Security System,7.010098048436172,1.0866454120393616,0,4,10,0
4321,Camera,20.764870536333692,4.248037484571287,1,4,54,1
4322,Camera,7.1613370077058605,8.166482109333764,1,1,6,0
4323,Lights,16.63875942662486,8.892961312745989,0,1,13,0
4324,Security System,16.344161362513827,2.5236263266029177,0,2,21,0
4325,Smart Speaker,5.705098398201541,5.786260269966238,1,2,32,0
4326,Security System,1.3177811969062279,7.706813427656745,1,2,43,0
4327,Security System,10.117364983956836,2.9594113562041264,0,4,54,0
4328,Camera,7.296039071197938,4.149176593689105,1,1,57,0
4329,Security System,19.510977115922152,5.287344606588568,0,2,15,0
4330,Security System,19.308558428700614,1.4352609794396725,0,1,2,0
4331,Smart Speaker,11.240062876526698,0.3572247078852251,0,4,58,0
4332,Camera,14.753037295095645,1.6127775122510042,0,4,59,0
4333,Security System,14.70009862569274,6.30585085040998,1,2,15,1
4334,Thermostat,19.93821648804915,0.8288207891834486,0,4,51,0
4335,Lights,10.487556731895141,1.9779940120162705,0,4,17,0
4336,Smart Speaker,6.972996975076963,3.444753468383507,1,1,20,1
4337,Security System,6.728320576302866,0.8709136366330268,1,0,50,1
4338,Thermostat,13.100518563131798,1.997822784500181,0,3,6,0
4339,Security System,11.054982764206995,9.121570910936759,1,2,15,1
4340,Security System,10.842838118146,0.29106140904714917,1,0,17,1
4341,Camera,2.64172746860812,6.568976049326185,0,2,56,0
4342,Camera,17.387187906219598,3.905648416060331,1,0,26,1
4343,Camera,5.522812167574902,6.759222520380474,1,4,22,0
4344,Thermostat,5.128410309904952,5.928048031597705,1,2,9,0
4345,Security System,10.199820526518746,2.3126376681109786,1,0,12,1
4346,Lights,5.852791028018333,8.487373926976547,1,3,22,0
4347,Smart Speaker,14.220669281738362,4.970209787832631,0,4,58,0
4348,Camera,9.22938847436008,8.24310658724337,1,2,23,1
4349,Camera,11.049425480930568,4.11952410826337,0,2,37,0
4350,Security System,13.123479057694679,9.848386983760866,0,0,14,0
4351,Security System,5.283084778322414,7.727844649162833,1,2,24,0
4352,Thermostat,4.16016313733995,9.662907030614477,1,4,8,0
4353,Thermostat,21.189914717529714,5.191832141207602,1,1,26,1
4354,Camera,10.692507016538395,4.7895422096779345,1,0,32,1
4355,Security System,10.18419982636467,7.578992712320052,1,3,57,0
4356,Lights,1.3368855314117747,8.81488350383296,1,2,28,0
4357,Smart Speaker,12.20244311080374,9.645043379069024,1,4,32,1
4358,Security System,13.522988457858503,3.3130638697217476,1,2,22,1
4359,Security System,13.632760467434663,8.007175281042127,1,3,49,0
4360,Thermostat,17.115232479087783,2.1853914165918136,1,4,9,1
4361,Smart Speaker,4.670823122288777,5.501186032779907,1,3,3,0
4362,Camera,6.427243654419542,1.8804966692510718,1,4,25,1
4363,Security System,19.552165932914697,3.539233881328355,0,1,39,0
4364,Camera,22.75850949581976,9.320447835343947,1,4,12,1
4365,Security System,3.694419563132035,1.5462979277535525,0,3,29,0
4366,Camera,12.194764530872627,6.360768861838445,0,0,3,0
4367,Smart Speaker,5.5331419393802905,5.970247301981293,1,1,41,0
4368,Thermostat,1.9117194563420874,1.2953096918189662,0,2,46,0
4369,Smart Speaker,8.149328445964182,3.3271925333112407,1,1,23,1
4370,Lights,3.8766591918289994,5.67351689470113,1,1,23,0
4371,Thermostat,17.183427225704786,1.9530682289860537,0,2,55,0
4372,Smart Speaker,13.042547221278944,8.026174198486872,1,4,18,1
4373,Lights,3.8801100682723058,9.724349444394024,0,1,11,0
4374,Security System,0.7171773275295876,2.2261180596284738,0,1,36,0
4375,Security System,19.491690652069,1.9504284514267018,1,0,26,1
