PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1505,Bird,Parakeet,59,Black,Medium,27.182049904042973,0,0,74,81,0,0
1506,Dog,Poodle,167,Orange,Large,25.662455142688913,0,0,18,76,1,0
1507,Dog,Labrador,41,Black,Medium,13.015483406586021,1,0,35,58,0,1
1508,Cat,Persian,39,Gray,Medium,4.25919543034556,1,0,43,228,0,1
1509,Rabbit,Rabbit,141,White,Small,3.1932805512019344,1,0,50,90,1,0
1510,Cat,Siamese,11,Black,Small,17.734857311545376,1,1,3,353,0,0
1511,Dog,Labrador,147,Black,Small,19.636210121117017,0,0,59,394,1,0
1512,Bird,Parakeet,139,Gray,Medium,25.645435533313698,1,0,28,0,0,1
1513,Cat,Siamese,77,Brown,Large,9.4829355898899,1,0,46,268,1,0
1514,Bird,Parakeet,127,Brown,Medium,5.856644225951232,1,1,64,285,1,0
1515,Rabbit,Rabbit,46,Orange,Small,11.991169162167784,1,0,70,196,0,0
1516,Bird,Parakeet,45,Gray,Small,11.253678585335976,1,0,47,273,1,0
1517,Dog,Golden Retriever,1,White,Large,4.841599666517787,1,0,14,77,0,1
1518,Dog,Labrador,168,White,Small,20.49619692288141,1,0,7,140,0,1
1519,Dog,Poodle,108,Gray,Small,15.752066281151903,1,1,74,287,0,0
1520,Rabbit,Rabbit,19,White,Small,21.91255992732822,1,0,79,70,0,1
1521,Dog,Labrador,76,Brown,Large,11.228042484922305,1,0,31,455,1,1
1522,Cat,Siamese,72,White,Medium,10.445364135753367,1,0,81,49,0,1
1523,Bird,Parakeet,109,White,Small,14.704699738271813,1,1,51,454,1,0
1524,Bird,Parakeet,12,Gray,Large,26.444813016459264,1,0,29,371,0,1
1525,Rabbit,Rabbit,161,Gray,Small,2.1681578952854297,1,1,15,368,0,0
1526,Dog,Poodle,45,White,Large,24.34015170159769,0,0,76,79,0,0
1527,Bird,Parakeet,90,Black,Small,11.700640767074939,1,0,25,234,0,0
1528,Cat,Persian,103,Gray,Large,25.783951747865853,1,0,61,286,1,0
1529,Bird,Parakeet,8,Orange,Small,24.263887256239837,1,0,41,306,1,1
1530,Cat,Siamese,153,Orange,Medium,11.114076174486563,1,0,69,154,1,1
1531,Cat,Siamese,91,Brown,Small,21.12241952432686,0,1,4,59,1,0
1532,Dog,Golden Retriever,174,White,Large,5.629349946429764,0,0,57,32,0,0
1533,Bird,Parakeet,87,Black,Small,26.99216501274985,0,1,31,436,0,0
1534,Rabbit,Rabbit,158,Brown,Medium,12.730240869105373,1,0,3,126,0,1
1535,Bird,Parakeet,175,White,Small,14.213142845300805,1,0,67,220,0,0
1536,Bird,Parakeet,177,Gray,Large,21.46701248007256,1,1,50,199,0,0
1537,Cat,Persian,175,Orange,Large,24.804366864440677,1,0,17,416,0,0
1538,Dog,Golden Retriever,84,Black,Medium,7.853939556518078,1,0,60,125,0,1
1539,Rabbit,Rabbit,82,Orange,Large,20.179154056432868,0,1,74,40,0,0
1540,Cat,Siamese,146,Gray,Small,12.367943272785306,0,0,66,274,1,0
1541,Rabbit,Rabbit,68,White,Small,11.692384796114878,1,0,88,468,0,0
1542,Dog,Labrador,161,Gray,Small,21.010748894278986,1,1,75,296,0,0
1543,Dog,Golden Retriever,127,Gray,Large,12.228314950522096,1,0,24,84,0,0
1544,Bird,Parakeet,164,Orange,Small,11.037146504767822,1,1,87,88,1,0
1545,Cat,Persian,82,Black,Small,25.24076383566103,1,0,32,41,1,0
1546,Rabbit,Rabbit,147,Gray,Small,3.9370075910991846,0,0,87,119,0,0
1547,Cat,Siamese,156,Orange,Medium,20.60088606207611,1,0,19,278,0,1
1548,Dog,Golden Retriever,168,Black,Large,8.213036419928114,1,0,66,458,1,0
1549,Dog,Labrador,84,White,Large,1.4494490129595188,1,0,60,32,0,1
1550,Dog,Poodle,113,White,Large,5.8361637973080684,0,1,66,275,1,0
1551,Cat,Persian,76,Brown,Medium,18.593184363500164,1,0,15,152,1,1
1552,Bird,Parakeet,122,Orange,Large,21.564688553092186,1,0,85,89,0,0
1553,Dog,Labrador,143,Black,Medium,1.6106757231332813,0,0,35,103,0,1
1554,Bird,Parakeet,41,Gray,Medium,2.0563378557498844,1,0,69,435,0,1
1555,Dog,Labrador,167,White,Large,27.17372133044564,0,0,27,11,0,0
1556,Cat,Siamese,2,Black,Small,3.125868725297875,1,0,88,159,1,1
1557,Bird,Parakeet,29,Orange,Small,26.931282599880568,1,0,7,416,1,0
1558,Bird,Parakeet,105,Brown,Large,7.616811498776268,1,0,6,457,1,0
1559,Rabbit,Rabbit,51,White,Large,22.46051620458817,1,0,33,195,0,0
1560,Bird,Parakeet,75,Black,Medium,9.98226421943435,0,0,58,398,0,0
1561,Cat,Persian,10,Black,Large,25.90380874266633,0,0,49,306,0,0
1562,Cat,Siamese,142,Black,Medium,21.31319109730638,0,0,17,261,0,0
1563,Dog,Labrador,51,Orange,Large,12.652590299449159,0,0,42,90,0,0
1564,Dog,Poodle,118,Orange,Small,3.212771171048307,1,1,72,196,0,0
1565,Rabbit,Rabbit,121,Orange,Small,22.248305332253405,0,1,40,68,0,0
1566,Rabbit,Rabbit,39,Gray,Large,18.889657922990263,1,0,46,465,1,0
1567,Bird,Parakeet,28,Black,Medium,1.0844398171798735,1,0,71,219,0,1
1568,Cat,Siamese,3,White,Small,1.2731758232009143,1,1,70,418,1,0
1569,Cat,Siamese,84,Orange,Medium,24.454996222588125,1,0,68,378,0,1
1570,Bird,Parakeet,155,Orange,Large,8.522592425253762,1,0,1,213,0,0
1571,Cat,Persian,117,Black,Large,19.447876364113906,1,0,79,417,1,0
1572,Cat,Persian,2,Orange,Small,14.172218173192176,0,0,89,446,1,0
1573,Dog,Poodle,93,Gray,Large,26.039470421131252,1,0,52,451,0,0
1574,Cat,Persian,166,Gray,Small,27.59187227997217,1,0,35,145,0,0
1575,Bird,Parakeet,131,Orange,Medium,29.907423667686768,1,0,69,232,0,1
1576,Bird,Parakeet,144,Black,Small,5.456839938410158,1,0,5,370,0,0
1577,Rabbit,Rabbit,94,Black,Small,26.025957347788786,1,1,17,409,1,0
1578,Dog,Labrador,40,Black,Medium,8.714619925135251,1,0,53,233,0,1
1579,Bird,Parakeet,2,Brown,Small,18.13366037196972,1,0,52,213,0,1
1580,Bird,Parakeet,81,Orange,Small,15.667412182207116,1,0,14,366,1,0
1581,Bird,Parakeet,169,Black,Large,1.521655815599242,1,0,29,480,0,0
1582,Rabbit,Rabbit,12,Gray,Medium,28.05036711727675,1,0,8,60,0,1
1583,Cat,Persian,163,White,Small,3.271484599327335,0,0,1,362,0,0
1584,Bird,Parakeet,65,White,Medium,20.95834866282434,1,0,29,77,0,1
1585,Cat,Persian,55,Black,Medium,23.7651982500396,1,0,36,94,0,1
1586,Rabbit,Rabbit,45,White,Small,24.063347622382842,0,0,51,329,0,0
1587,Dog,Golden Retriever,101,White,Large,4.929341048936498,1,0,37,498,0,0
1588,Bird,Parakeet,62,Brown,Medium,13.979528564731192,1,0,69,215,1,1
1589,Rabbit,Rabbit,49,Gray,Small,25.053437242585414,1,0,53,212,1,0
1590,Rabbit,Rabbit,127,Gray,Medium,9.777697100983886,0,0,52,303,0,0
1591,Cat,Siamese,153,Brown,Large,14.564711585865243,1,0,88,199,0,0
1592,Dog,Labrador,23,Brown,Large,8.911022888295527,1,0,83,351,0,1
1593,Dog,Golden Retriever,152,White,Large,14.442991118674401,1,0,12,30,0,0
1594,Bird,Parakeet,38,Orange,Small,26.747299755193524,1,0,52,289,1,0
1595,Rabbit,Rabbit,28,White,Small,14.198602699950314,1,0,1,342,0,0
1596,Bird,Parakeet,21,Brown,Large,17.121448495155292,0,1,7,472,0,0
1597,Bird,Parakeet,107,Gray,Small,12.715312215789423,1,1,17,134,0,0
1598,Bird,Parakeet,146,White,Large,14.34339831289644,0,0,43,82,0,0
1599,Dog,Poodle,164,Orange,Small,1.4400517723462292,1,0,71,390,0,0
1600,Dog,Golden Retriever,99,White,Large,9.228619788853225,1,0,17,46,1,0
1601,Dog,Golden Retriever,173,Black,Medium,13.660869930512908,1,0,59,391,1,1
1602,Bird,Parakeet,119,White,Large,19.380112303789137,0,0,3,205,1,0
1603,Dog,Golden Retriever,73,Brown,Large,14.051505986062873,1,0,29,384,1,0
1604,Rabbit,Rabbit,122,Gray,Small,10.796694256325358,0,0,22,380,1,0
1605,Cat,Siamese,30,Gray,Small,12.254863324980558,1,0,38,76,0,0
1606,Rabbit,Rabbit,108,Brown,Small,8.026506546813529,1,0,54,258,0,0
1607,Rabbit,Rabbit,98,Black,Small,27.810334200447535,1,0,50,436,1,0
1608,Cat,Persian,32,Brown,Small,16.130553547936522,1,0,69,91,0,0
1609,Rabbit,Rabbit,156,White,Small,1.3888741622915703,0,0,30,421,0,0
1610,Cat,Siamese,172,Brown,Medium,1.5639414941668517,1,0,23,434,0,1
1611,Rabbit,Rabbit,79,Brown,Large,29.215887413609206,1,0,85,398,0,0
1612,Rabbit,Rabbit,41,Black,Large,7.422075849824106,1,0,47,99,0,0
1613,Rabbit,Rabbit,63,White,Large,24.362640375615126,1,0,21,382,0,0
1614,Dog,Poodle,23,Orange,Medium,2.6899837452566597,1,0,20,194,0,1
1615,Dog,Poodle,104,Orange,Large,27.713719364141923,1,0,23,191,1,0
1616,Bird,Parakeet,75,Gray,Medium,26.358093106333673,1,0,68,67,0,1
1617,Bird,Parakeet,48,Brown,Medium,17.561701710600925,1,0,21,388,1,1
1618,Rabbit,Rabbit,160,Gray,Medium,1.2609610612144175,1,0,21,241,0,1
1619,Cat,Siamese,57,Black,Large,8.47651534667679,1,0,1,89,0,0
1620,Cat,Siamese,118,Orange,Medium,12.797856774555484,0,1,15,344,0,0
1621,Dog,Golden Retriever,100,Brown,Large,14.34185938567929,1,0,17,9,0,0
1622,Dog,Golden Retriever,124,Black,Large,9.632683998308789,0,0,51,263,0,0
1623,Rabbit,Rabbit,161,Black,Small,1.9554881791203693,0,0,63,267,1,0
1624,Dog,Golden Retriever,152,Brown,Small,18.11369477186972,1,1,14,319,1,0
1625,Rabbit,Rabbit,167,Black,Medium,16.200485363147923,1,0,59,117,1,1
1626,Dog,Poodle,34,Brown,Medium,9.207018427443254,0,0,83,249,0,0
1627,Cat,Siamese,156,Brown,Large,2.1013030595185893,1,0,50,58,0,0
1628,Bird,Parakeet,165,White,Medium,29.843231429436266,1,1,34,194,0,0
1629,Dog,Golden Retriever,7,Gray,Medium,14.977599417965772,1,0,6,474,0,1
1630,Cat,Siamese,165,Black,Large,22.924123011448238,1,0,49,49,0,0
1631,Cat,Siamese,56,Black,Medium,14.11710701648873,1,0,6,406,0,1
1632,Bird,Parakeet,65,White,Medium,2.251938435025302,1,0,69,295,0,1
1633,Bird,Parakeet,47,White,Large,9.978421607479502,0,1,7,377,0,0
1634,Rabbit,Rabbit,148,White,Large,10.283194089171134,0,0,77,96,0,0
1635,Rabbit,Rabbit,19,Orange,Small,25.312234217421462,0,0,51,461,0,0
1636,Dog,Labrador,157,Orange,Large,19.972669361996356,1,1,1,126,0,0
1637,Cat,Persian,146,Orange,Small,8.987467205544712,1,1,13,245,1,0
1638,Cat,Siamese,163,Brown,Medium,29.064458685113493,1,0,43,86,0,1
1639,Cat,Siamese,171,Black,Large,10.32471313953827,1,0,27,478,0,0
1640,Rabbit,Rabbit,126,Gray,Large,29.94878674903289,1,1,71,76,0,0
1641,Bird,Parakeet,139,Brown,Large,29.888747101937632,0,0,3,376,0,0
1642,Rabbit,Rabbit,49,Black,Medium,6.545105014655512,1,1,58,203,1,0
1643,Cat,Persian,113,Black,Small,10.069492369463605,1,1,89,482,1,0
1644,Rabbit,Rabbit,38,White,Medium,15.095281756054971,0,0,17,145,0,0
1645,Rabbit,Rabbit,64,White,Medium,20.258919463288837,0,1,45,148,0,0
1646,Dog,Poodle,69,Brown,Large,16.31337602111018,1,0,78,492,1,0
1647,Cat,Persian,136,White,Small,29.11380260483545,1,0,58,110,0,0
1648,Bird,Parakeet,162,Black,Medium,21.995685762835052,1,0,56,489,1,1
1649,Cat,Siamese,176,White,Large,7.149300632106258,1,1,54,128,0,0
1650,Rabbit,Rabbit,116,Orange,Medium,4.047828956195511,1,0,87,252,0,1
1651,Rabbit,Rabbit,65,White,Medium,20.963637430571346,0,0,88,165,1,0
1652,Dog,Poodle,31,Black,Large,5.595120765242127,1,1,29,296,0,0
1653,Bird,Parakeet,132,Brown,Large,23.84262836973687,1,0,54,425,0,0
1654,Dog,Poodle,113,Gray,Small,10.020063350549773,1,0,27,494,0,0
1655,Dog,Poodle,109,White,Medium,10.479904628612589,1,1,45,136,0,0
1656,Dog,Labrador,178,Black,Large,1.313153379295847,1,0,87,278,1,1
1657,Bird,Parakeet,69,Gray,Large,21.32932674575618,1,1,31,333,0,0
1658,Dog,Poodle,158,Gray,Small,4.284822838875888,1,1,36,10,0,0
1659,Cat,Siamese,120,Orange,Small,23.413536746442027,1,0,81,70,1,0
1660,Cat,Persian,88,Gray,Large,15.264166835598997,1,0,61,158,0,0
1661,Cat,Persian,67,Black,Small,23.744114633682504,0,0,37,215,0,0
1662,Dog,Labrador,75,Black,Large,17.933869636734496,1,0,67,25,1,1
1663,Cat,Siamese,45,White,Medium,3.390564888550732,1,0,36,285,1,1
1664,Dog,Golden Retriever,4,White,Small,23.20391776445031,1,0,5,161,0,1
1665,Cat,Persian,154,White,Medium,3.0241850619477426,0,0,46,429,0,0
1666,Rabbit,Rabbit,155,Gray,Medium,14.882349896510636,1,0,79,101,1,1
1667,Dog,Poodle,174,Gray,Medium,5.998127210203935,1,0,52,68,1,1
1668,Rabbit,Rabbit,107,Orange,Large,22.817720161358665,1,0,49,132,1,0
1669,Dog,Poodle,51,White,Medium,27.43614560637767,1,0,6,188,0,1
1670,Cat,Siamese,50,Brown,Medium,17.069658737389954,1,0,10,210,0,1
1671,Dog,Labrador,6,Orange,Medium,16.287271534676236,1,0,23,242,0,1
1672,Cat,Persian,59,Brown,Large,23.15493269344292,1,0,17,165,1,0
1673,Rabbit,Rabbit,125,Gray,Medium,1.1472855762960892,1,0,84,411,1,1
1674,Bird,Parakeet,143,Orange,Medium,27.615000636419662,0,1,44,409,0,0
1675,Dog,Poodle,30,Orange,Small,6.72601569564282,0,0,41,60,0,0
1676,Cat,Siamese,170,Black,Large,29.53944763096088,1,0,15,361,0,0
1677,Bird,Parakeet,122,Gray,Medium,22.351364490853403,1,0,44,278,1,1
1678,Dog,Golden Retriever,125,Gray,Small,23.45328328331946,1,0,58,429,0,0
1679,Cat,Siamese,37,Orange,Large,20.02988643083459,0,0,86,112,0,0
1680,Rabbit,Rabbit,170,Gray,Large,14.678232300769649,1,0,50,29,0,0
1681,Cat,Persian,124,Orange,Large,17.5772031074738,1,0,52,322,0,0
1682,Dog,Labrador,101,Black,Large,2.345683694438644,0,0,70,475,0,0
1683,Dog,Golden Retriever,35,Orange,Large,19.094825773528413,1,1,68,160,1,0
1684,Cat,Siamese,87,Gray,Large,19.156844957624354,1,0,63,233,1,0
1685,Dog,Poodle,134,Gray,Medium,26.844823124652475,1,0,58,386,0,1
1686,Dog,Poodle,18,Orange,Medium,15.664034365476363,1,1,23,452,0,1
1687,Cat,Persian,113,Orange,Medium,3.237186848495769,1,0,44,376,1,1
1688,Rabbit,Rabbit,29,Orange,Medium,9.879681693980356,0,0,83,338,0,0
1689,Cat,Persian,77,White,Small,20.013252951315206,1,0,44,169,0,0
1690,Cat,Siamese,59,Gray,Medium,7.938507019792453,0,0,52,317,1,0
1691,Dog,Golden Retriever,175,Gray,Large,9.135306833806627,1,0,67,185,1,0
1692,Dog,Golden Retriever,126,White,Medium,24.79360147446475,0,0,28,56,1,0
1693,Cat,Siamese,145,Orange,Medium,17.94527222111856,1,0,67,239,0,1
1694,Dog,Golden Retriever,109,Black,Large,15.747295521433603,1,0,78,256,0,0
1695,Rabbit,Rabbit,22,Orange,Medium,10.235107037368326,0,0,18,357,0,1
1696,Bird,Parakeet,68,Orange,Medium,22.196913042057968,1,0,27,200,0,1
1697,Rabbit,Rabbit,69,White,Medium,9.343834600210851,0,0,51,443,1,0
1698,Rabbit,Rabbit,165,Gray,Small,22.374842011681082,1,0,60,324,0,0
1699,Dog,Golden Retriever,49,Orange,Medium,3.032942927755818,1,0,74,314,1,1
1700,Bird,Parakeet,141,Gray,Large,26.071698905880424,0,0,49,301,0,0
1701,Rabbit,Rabbit,162,Brown,Large,15.487427437902051,0,0,15,105,0,0
1702,Bird,Parakeet,109,Gray,Medium,13.71673248427013,1,0,83,289,1,1
1703,Cat,Persian,86,Black,Medium,18.719678934715812,0,0,73,100,0,0
1704,Bird,Parakeet,53,Black,Medium,19.101570113991844,1,0,68,96,0,1
1705,Bird,Parakeet,123,Orange,Large,4.829020129809871,1,0,15,152,0,0
1706,Rabbit,Rabbit,87,Gray,Large,22.930774104670185,1,0,51,425,0,0
1707,Cat,Persian,179,Orange,Small,9.001920640551825,1,0,48,28,0,0
1708,Dog,Labrador,131,White,Small,27.243894524927505,1,0,72,152,0,1
1709,Cat,Persian,42,Black,Small,24.71766923903014,1,0,1,437,0,0
1710,Bird,Parakeet,98,Orange,Large,11.041715204507707,0,0,7,378,1,0
1711,Rabbit,Rabbit,160,White,Small,24.424439502820718,0,0,53,72,0,0
1712,Bird,Parakeet,109,Orange,Medium,11.33532447969722,0,1,31,253,0,0
1713,Bird,Parakeet,51,Gray,Medium,3.927482767445178,0,0,18,450,0,0
1714,Rabbit,Rabbit,85,Gray,Large,28.89475892304553,0,0,12,398,0,0
1715,Bird,Parakeet,174,Gray,Small,19.925458441247763,1,1,48,3,0,0
1716,Dog,Poodle,127,Gray,Medium,14.22688627321516,1,0,30,236,0,1
1717,Bird,Parakeet,21,Brown,Large,12.53542719440015,1,0,7,37,0,1
1718,Dog,Golden Retriever,44,White,Small,10.416454693489655,0,0,3,19,1,0
1719,Cat,Siamese,139,White,Medium,29.46198026744475,1,0,63,112,1,1
1720,Cat,Persian,103,Gray,Small,4.907670688796315,1,0,6,22,1,0
1721,Dog,Labrador,68,Brown,Large,10.129346708696481,1,0,15,420,0,1
1722,Dog,Labrador,129,Gray,Small,15.079431568197242,1,0,71,445,0,1
1723,Dog,Labrador,92,Brown,Large,14.86198680657503,1,0,43,366,1,1
1724,Dog,Golden Retriever,24,Gray,Small,14.66962804782746,1,0,81,135,0,0
1725,Rabbit,Rabbit,125,Black,Medium,6.097730659081073,1,0,18,420,1,1
1726,Cat,Siamese,141,Black,Large,5.203043286175516,0,1,22,247,0,0
1727,Bird,Parakeet,111,Orange,Large,8.388260003529982,1,0,61,300,0,0
1728,Bird,Parakeet,98,Gray,Large,27.521258460259624,1,1,61,96,1,0
1729,Bird,Parakeet,139,White,Small,4.278536067200793,0,0,53,32,1,0
1730,Cat,Siamese,179,Orange,Small,22.96532799782642,1,0,26,134,1,0
1731,Rabbit,Rabbit,17,Black,Medium,22.968903400867767,1,0,40,254,1,1
1732,Rabbit,Rabbit,99,Gray,Large,24.483341713020607,1,0,88,277,0,0
1733,Bird,Parakeet,82,Orange,Large,26.71184918069131,0,1,8,132,0,0
1734,Cat,Persian,104,Gray,Small,8.628049148628978,1,1,21,237,1,0
1735,Cat,Persian,152,Black,Small,7.512224608797995,1,0,43,14,0,0
1736,Bird,Parakeet,19,Orange,Medium,14.499664329296913,1,0,21,276,0,1
1737,Dog,Golden Retriever,165,Black,Medium,8.687585893809048,0,0,3,125,0,0
1738,Bird,Parakeet,85,Brown,Small,22.294989680510117,1,1,31,344,0,0
1739,Dog,Labrador,8,Black,Large,19.442247725501577,1,0,27,16,0,1
1740,Dog,Poodle,28,Gray,Medium,26.374642953526894,1,0,27,311,0,1
1741,Dog,Golden Retriever,5,White,Small,3.399410801125075,0,0,73,49,1,0
1742,Dog,Golden Retriever,145,Black,Small,27.537416667384168,1,0,57,134,1,0
1743,Rabbit,Rabbit,101,White,Large,9.507110173432597,1,1,33,117,0,0
1744,Cat,Persian,164,Brown,Small,15.230136031882537,0,0,44,377,0,0
1745,Rabbit,Rabbit,118,Orange,Small,13.719731642249666,1,0,43,305,0,0
1746,Bird,Parakeet,147,Orange,Medium,23.049037882028294,1,0,31,59,0,1
1747,Rabbit,Rabbit,64,White,Small,13.189665973523434,1,0,65,124,0,0
1748,Bird,Parakeet,91,Orange,Small,28.363041223832873,1,0,84,466,0,0
1749,Dog,Labrador,117,Black,Medium,27.17348259651869,0,0,76,115,0,1
1750,Bird,Parakeet,98,White,Large,26.29267340711569,1,0,17,390,0,0
1751,Dog,Poodle,11,Gray,Large,3.066491646798609,1,1,15,423,0,0
1752,Rabbit,Rabbit,54,Black,Medium,25.773483785064244,1,0,34,172,0,1
1753,Cat,Persian,173,Black,Medium,23.667427917853104,1,0,80,186,0,1
1754,Dog,Poodle,47,Black,Large,4.001875463177799,0,0,4,497,0,0
1755,Dog,Golden Retriever,140,Gray,Large,4.115015437650435,1,0,72,87,0,0
1756,Bird,Parakeet,149,Brown,Large,3.933750534008694,1,0,89,202,1,0
1757,Cat,Siamese,139,Orange,Large,1.3286452029301388,1,1,79,360,0,0
1758,Dog,Poodle,5,White,Large,16.910394850642923,1,0,28,310,1,1
1759,Bird,Parakeet,20,Brown,Medium,29.228434451645256,1,0,73,319,0,1
1760,Rabbit,Rabbit,169,White,Small,13.721856384094012,0,0,2,448,1,0
1761,Cat,Persian,46,Orange,Large,16.681967554733333,0,0,17,181,0,0
1762,Bird,Parakeet,12,Gray,Large,29.07112410632871,0,0,58,351,1,0
1763,Dog,Golden Retriever,70,Black,Small,8.40028463445269,1,0,74,167,0,0
1764,Cat,Siamese,17,Black,Small,25.895637325349625,0,0,9,180,1,0
1765,Cat,Persian,115,Gray,Small,16.845323549140346,0,0,31,299,0,0
1766,Bird,Parakeet,147,Brown,Small,17.51481892522731,1,0,66,446,0,0
1767,Cat,Siamese,154,Brown,Small,10.952041859011223,0,0,88,129,1,0
1768,Dog,Golden Retriever,48,White,Small,17.285946468040336,1,0,62,462,0,0
1769,Dog,Golden Retriever,108,Gray,Medium,3.121132774870234,1,0,19,148,1,1
1770,Rabbit,Rabbit,52,Brown,Small,23.174663605809254,0,0,81,471,0,0
1771,Rabbit,Rabbit,96,Gray,Small,9.255945084783878,1,1,74,305,0,0
1772,Cat,Siamese,70,Orange,Medium,26.740641555324693,0,0,55,208,1,0
1773,Bird,Parakeet,102,Black,Small,11.667670143616295,1,0,28,110,0,0
1774,Dog,Poodle,75,Black,Large,5.1418992041195954,1,0,50,435,0,0
1775,Bird,Parakeet,161,Black,Large,21.180565656686063,0,1,65,499,1,0
1776,Cat,Persian,151,Gray,Small,5.772766196691583,0,1,3,136,1,0
1777,Bird,Parakeet,143,Gray,Medium,22.856734950746723,1,0,79,354,1,1
1778,Bird,Parakeet,155,White,Large,29.07525485577738,0,0,52,403,0,0
1779,Cat,Siamese,179,Black,Medium,23.60703319506259,0,1,10,210,0,0
1780,Cat,Siamese,82,White,Large,1.6510282045084157,1,0,21,145,0,0
1781,Dog,Poodle,92,Black,Small,18.396687853530466,1,0,37,83,0,0
1782,Bird,Parakeet,179,White,Medium,21.166909458122007,1,1,15,29,1,0
1783,Rabbit,Rabbit,175,White,Medium,24.938291448092272,1,0,87,487,0,1
1784,Bird,Parakeet,4,Orange,Medium,2.6240669592310044,1,0,78,64,0,1
1785,Rabbit,Rabbit,135,White,Large,14.923127010616303,0,1,79,23,0,0
1786,Rabbit,Rabbit,109,Gray,Large,16.525755306513435,1,0,74,471,1,0
1787,Dog,Poodle,163,White,Large,5.904621016681163,1,0,9,430,1,0
1788,Bird,Parakeet,48,Black,Small,10.35104448160884,1,0,44,210,0,0
1789,Dog,Golden Retriever,73,White,Large,13.76643006142879,1,0,39,221,0,0
1790,Rabbit,Rabbit,72,Brown,Small,25.163080950776244,0,0,5,89,1,0
1791,Cat,Siamese,116,Black,Medium,27.952819416036,0,0,25,105,0,0
1792,Bird,Parakeet,173,Brown,Medium,19.224262038612512,1,0,56,171,0,1
1793,Rabbit,Rabbit,81,Black,Small,12.453410394622402,1,1,64,229,0,0
1794,Bird,Parakeet,81,Gray,Large,8.366899516170593,1,0,72,412,0,0
1795,Bird,Parakeet,113,Gray,Small,29.481920348648362,0,0,86,76,0,0
1796,Rabbit,Rabbit,96,Gray,Medium,29.507579944214395,1,0,52,67,1,1
1797,Dog,Labrador,72,Brown,Medium,27.824331498816008,1,0,89,364,0,1
1798,Cat,Siamese,147,Orange,Small,23.784405346456758,1,0,76,400,0,0
1799,Dog,Poodle,63,Black,Large,10.44760676862293,1,1,9,352,1,0
1800,Dog,Labrador,38,Gray,Large,24.69301402143129,1,0,10,388,1,1
1801,Cat,Persian,67,Black,Small,12.854997500864004,0,0,10,91,0,0
1802,Cat,Persian,69,Brown,Small,10.47641984649631,1,0,73,87,0,0
1803,Bird,Parakeet,13,Orange,Large,22.60109539552211,1,0,62,464,0,1
1804,Bird,Parakeet,175,Brown,Medium,3.3099639009922637,0,0,60,49,0,0
1805,Cat,Persian,31,Black,Small,2.408318975574189,0,0,19,102,0,0
1806,Cat,Siamese,114,Orange,Large,13.990657218254382,1,0,38,367,0,0
1807,Bird,Parakeet,22,Orange,Large,13.923525223842695,1,1,6,423,0,0
1808,Dog,Labrador,93,Brown,Medium,26.973680438851215,1,0,15,491,0,1
1809,Cat,Persian,171,Gray,Medium,4.658439792346687,0,0,47,45,0,0
1810,Rabbit,Rabbit,67,Black,Medium,4.575233896119971,1,0,45,178,0,1
1811,Bird,Parakeet,54,White,Medium,5.276125413772133,1,0,5,266,0,1
1812,Bird,Parakeet,138,White,Medium,1.8623515775434756,1,0,78,267,0,1
1813,Bird,Parakeet,42,Brown,Small,3.080220396632343,1,0,53,396,0,0
1814,Cat,Persian,64,Black,Large,20.136226138042133,1,0,66,319,0,0
1815,Dog,Poodle,126,Black,Small,13.515945544407767,1,1,62,7,0,0
1816,Dog,Labrador,21,Brown,Small,23.144488945552396,1,0,23,448,0,1
1817,Cat,Siamese,169,Black,Small,29.785333838868148,1,0,44,264,0,0
1818,Rabbit,Rabbit,152,Gray,Small,20.11200575187104,1,1,52,475,1,0
1819,Dog,Golden Retriever,35,Brown,Small,2.4632115479835885,1,0,46,385,1,0
1820,Dog,Poodle,30,Gray,Medium,4.032323077875904,1,0,19,77,0,1
1821,Cat,Siamese,57,Black,Medium,26.549118459626527,1,1,88,396,1,0
1822,Bird,Parakeet,47,Brown,Large,16.297382392189583,1,0,84,239,0,0
1823,Bird,Parakeet,163,Black,Small,24.92027762247646,1,0,47,257,0,0
1824,Rabbit,Rabbit,19,Brown,Large,25.841757750522856,1,0,52,195,1,1
1825,Dog,Labrador,114,Black,Medium,27.902561703486057,1,0,24,459,0,1
1826,Cat,Siamese,8,Gray,Medium,28.545046959104607,1,0,17,431,0,1
1827,Bird,Parakeet,26,Gray,Medium,17.08994809859588,1,0,89,329,0,1
1828,Dog,Poodle,113,Black,Small,10.889584995424983,0,0,46,130,0,0
1829,Rabbit,Rabbit,71,Brown,Small,28.89408135609196,1,0,64,451,0,0
1830,Cat,Persian,30,White,Medium,16.87478577403553,0,0,28,389,0,0
1831,Rabbit,Rabbit,135,Gray,Large,2.86332896568372,0,1,50,342,0,0
1832,Cat,Persian,67,Gray,Large,19.640519951736085,1,1,64,260,0,0
1833,Dog,Labrador,65,White,Medium,18.042857761455313,0,0,28,241,0,1
1834,Rabbit,Rabbit,36,Black,Large,26.977993313946474,1,1,86,386,1,0
1835,Dog,Labrador,25,Brown,Medium,19.942428485576563,0,0,56,393,1,1
1836,Cat,Siamese,37,Black,Large,11.12252030938499,0,0,59,170,0,0
